File,Simulation_Type,Average_Distance
FAM012052.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1673
FAM011968.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1908
FAM012720.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2730
FAM011182.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1309
FAM012799.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1772
FAM012802.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1125
FAM012882.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1742
FAM012140.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0957
FAM012865.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1366
FAM013137.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1634
FAM013161.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1107
FAM012910.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1584
FAM013064.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1332
FAM012607.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0979
FAM013190.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1917
FAM013310.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1697
FAM013698.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2041
FAM013595.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0962
FAM013846.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1355
FAM013733.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0992
FAM014058.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1618
FAM014243.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1162
FAM013215.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1448
FAM014203.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1927
FAM014246.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1154
FAM013551.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1993
FAM014269.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0927
FAM014261.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1148
FAM014315.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1059
FAM014320.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0973
FAM014263.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0949
FAM014456.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0633
FAM014364.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1176
FAM014482.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0697
FAM014518.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0606
FAM014428.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0870
FAM014513.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0970
FAM014562.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0730
FAM014552.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0893
FAM014575.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1010
FAM014601.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0717
FAM014455.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0758
FAM014632.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0672
FAM014683.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0837
FAM014698.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0967
FAM014697.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0974
FAM014668.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0971
FAM014702.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0671
FAM014720.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1784
FAM014750.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1035
FAM014811.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0831
FAM014818.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0520
FAM014860.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1267
FAM014882.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1215
FAM014813.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0708
FAM014886.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1046
FAM014897.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0911
FAM014900.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1177
FAM014909.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1101
FAM014677.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0761
FAM014922.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0679
FAM014923.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1712
FAM014911.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0791
FAM014929.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1129
FAM014723.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0573
FAM015039.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1999
FAM015052.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1039
FAM015061.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0873
FAM015021.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1053
FAM015005.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0960
FAM015083.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1442
FAM015105.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0782
FAM014907.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0737
FAM015171.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1164
FAM015133.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0887
FAM015096.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1124
FAM015234.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0550
FAM015204.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0920
FAM015247.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0525
FAM015178.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0732
FAM015251.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0804
FAM015279.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0943
FAM015306.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1093
FAM015327.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0728
FAM015331.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0732
FAM015231.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0857
FAM015403.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0844
FAM015269.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0718
FAM015361.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0984
FAM015447.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0776
FAM015397.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0813
FAM015462.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0848
FAM015510.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0822
FAM015526.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1465
FAM015557.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0750
FAM015555.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1133
FAM015471.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0916
FAM015440.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0746
FAM015584.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1037
FAM015627.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0910
FAM015586.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0600
FAM015675.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0720
FAM015706.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1350
FAM015650.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1618
FAM015696.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1051
FAM015707.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0870
FAM015595.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1240
FAM015734.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0778
FAM015713.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1079
FAM015778.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0913
FAM015709.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0950
FAM015785.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0964
FAM015735.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0766
FAM015721.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0714
FAM015801.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0904
FAM015812.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1049
FAM015809.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0835
FAM015805.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1023
FAM015816.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0669
FAM015829.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1058
FAM015821.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0823
FAM015826.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1125
FAM015854.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0808
FAM015815.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0749
FAM015855.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0953
FAM015851.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0908
FAM015823.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1046
FAM015878.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1360
FAM015873.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1080
FAM015892.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1491
FAM015890.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0608
FAM015865.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1015
FAM015926.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0724
FAM015904.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0828
FAM015937.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0864
FAM015981.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0982
FAM015950.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0634
FAM015853.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1046
FAM015966.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1018
FAM015985.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1087
FAM015983.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1135
FAM015986.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1889
FAM015996.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1523
FAM016002.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0657
FAM016009.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0766
FAM016005.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1121
FAM015882.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0574
FAM016029.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0753
FAM016036.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1599
FAM016011.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0837
FAM016019.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0819
FAM016123.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1575
FAM016039.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0884
FAM016070.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0770
FAM016079.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0799
FAM016146.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1035
FAM016161.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1773
FAM016149.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1107
FAM016075.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0670
FAM016219.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0961
FAM016224.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1558
FAM016216.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0897
FAM016206.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1054
FAM016230.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1017
FAM016246.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0843
FAM016223.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0898
FAM016180.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1284
FAM016301.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1020
FAM016335.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1050
FAM016367.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0835
FAM016364.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0725
FAM016401.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0735
FAM016412.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0680
FAM016436.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1048
FAM016361.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0977
FAM016415.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0809
FAM016232.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0746
FAM016438.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1140
FAM016456.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1448
FAM016487.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0784
FAM016279.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0891
FAM016493.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1453
FAM016500.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0694
FAM016462.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0783
FAM016529.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1002
FAM016551.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0877
FAM016588.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1366
FAM016565.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1013
FAM016594.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0978
FAM016450.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0700
FAM016618.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1099
FAM016598.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0700
FAM016632.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0889
FAM016688.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0861
FAM016675.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0898
FAM016695.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0713
FAM016673.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0902
FAM016440.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0821
FAM016761.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2421
FAM016816.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0769
FAM016822.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0999
FAM016752.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1077
FAM016827.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1438
FAM016829.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0597
FAM016806.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0772
FAM016700.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1014
FAM016891.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0808
FAM016855.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0861
FAM016842.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0737
FAM017020.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1667
FAM016953.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0882
FAM016892.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0873
FAM016940.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.3415
FAM016985.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0989
FAM017027.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0950
FAM017028.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0939
FAM017029.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1390
FAM017025.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0911
FAM017042.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1244
FAM017053.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1112
FAM017032.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1573
FAM017069.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0876
FAM017064.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1017
FAM017089.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1192
FAM017060.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1187
FAM017121.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1187
FAM017174.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0767
FAM017199.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0747
FAM017095.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0690
FAM017361.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0845
FAM017249.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1713
FAM017590.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0986
FAM017880.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1477
FAM018459.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1223
FAM017198.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0995
FAM018763.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2619
FAM018783.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1247
FAM018572.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1407
FAM018609.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1524
FAM018886.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1437
FAM019380.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1336
FAM017263.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0839
FAM019001.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2018
FAM019563.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1918
FAM019653.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2373
FAM019520.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2708
FAM019586.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1194
FAM019799.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2087
FAM019740.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1589
FAM019709.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1716
FAM019554.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0878
FAM020065.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1481
FAM020082.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2393
FAM020092.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2494
FAM020094.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2275
FAM020229.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2992
FAM020489.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2546
FAM020380.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.3533
FAM020793.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1018
FAM020570.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1344
FAM020814.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0885
FAM020673.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2358
FAM021007.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0662
FAM020953.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0531
FAM020815.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0611
FAM021044.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0851
FAM021087.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0597
FAM021030.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0840
FAM021688.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1308
FAM021459.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1081
FAM021474.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0743
FAM021098.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0711
FAM021734.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0467
FAM021718.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1497
FAM021901.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0832
FAM021836.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1278
FAM021902.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1217
FAM021702.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1165
FAM021948.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1016
FAM021984.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1016
FAM022115.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0898
FAM021911.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0810
FAM022381.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1602
FAM022120.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2490
FAM022403.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1110
FAM022591.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0587
FAM022285.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0879
FAM022741.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0368
FAM022853.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1345
FAM022754.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1132
FAM022869.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0618
FAM022464.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.2051
FAM022956.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.1162
FAM022980.fasta,WAG_frequencies_posterior_extra_length_ext_0.05,0.0789
