File,Simulation_Type,Average_Distance
FAM014929.fasta,WAG_sampling_seq_root_0.05,0.7934
FAM014922.fasta,WAG_sampling_seq_root_0.05,0.1798
FAM015005.fasta,WAG_sampling_seq_root_0.05,0.3827
FAM014923.fasta,WAG_sampling_seq_root_0.05,0.9260
FAM014907.fasta,WAG_sampling_seq_root_0.05,0.3173
FAM015052.fasta,WAG_sampling_seq_root_0.05,0.5747
FAM015061.fasta,WAG_sampling_seq_root_0.05,0.2102
FAM015039.fasta,WAG_sampling_seq_root_0.05,0.7630
FAM014911.fasta,WAG_sampling_seq_root_0.05,0.2379
FAM015021.fasta,WAG_sampling_seq_root_0.05,0.5496
FAM015083.fasta,WAG_sampling_seq_root_0.05,0.7131
FAM015105.fasta,WAG_sampling_seq_root_0.05,0.6169
FAM015096.fasta,WAG_sampling_seq_root_0.05,0.5181
FAM015133.fasta,WAG_sampling_seq_root_0.05,0.4663
FAM015171.fasta,WAG_sampling_seq_root_0.05,0.4005
FAM015234.fasta,WAG_sampling_seq_root_0.05,0.2569
FAM015204.fasta,WAG_sampling_seq_root_0.05,0.4525
FAM015178.fasta,WAG_sampling_seq_root_0.05,0.3208
FAM015247.fasta,WAG_sampling_seq_root_0.05,0.1928
FAM015279.fasta,WAG_sampling_seq_root_0.05,0.5533
FAM015251.fasta,WAG_sampling_seq_root_0.05,0.4891
FAM015306.fasta,WAG_sampling_seq_root_0.05,0.6679
FAM015327.fasta,WAG_sampling_seq_root_0.05,0.3199
FAM015331.fasta,WAG_sampling_seq_root_0.05,0.4535
FAM015231.fasta,WAG_sampling_seq_root_0.05,0.3899
FAM015269.fasta,WAG_sampling_seq_root_0.05,0.2851
FAM015403.fasta,WAG_sampling_seq_root_0.05,0.3027
FAM015447.fasta,WAG_sampling_seq_root_0.05,0.2932
FAM015462.fasta,WAG_sampling_seq_root_0.05,0.3909
FAM015397.fasta,WAG_sampling_seq_root_0.05,0.3943
FAM015361.fasta,WAG_sampling_seq_root_0.05,0.6429
FAM015510.fasta,WAG_sampling_seq_root_0.05,0.7708
FAM015526.fasta,WAG_sampling_seq_root_0.05,0.4976
FAM015555.fasta,WAG_sampling_seq_root_0.05,0.4824
FAM015471.fasta,WAG_sampling_seq_root_0.05,0.5418
FAM015584.fasta,WAG_sampling_seq_root_0.05,0.4820
FAM015557.fasta,WAG_sampling_seq_root_0.05,0.2306
FAM015440.fasta,WAG_sampling_seq_root_0.05,0.5626
FAM015627.fasta,WAG_sampling_seq_root_0.05,0.5200
FAM015675.fasta,WAG_sampling_seq_root_0.05,0.3189
FAM015586.fasta,WAG_sampling_seq_root_0.05,0.2104
FAM015696.fasta,WAG_sampling_seq_root_0.05,0.6048
FAM015650.fasta,WAG_sampling_seq_root_0.05,0.6842
FAM015595.fasta,WAG_sampling_seq_root_0.05,0.6458
FAM015707.fasta,WAG_sampling_seq_root_0.05,0.3284
FAM015706.fasta,WAG_sampling_seq_root_0.05,0.6867
FAM015734.fasta,WAG_sampling_seq_root_0.05,0.2956
FAM015778.fasta,WAG_sampling_seq_root_0.05,0.4881
FAM015735.fasta,WAG_sampling_seq_root_0.05,0.4907
FAM015713.fasta,WAG_sampling_seq_root_0.05,0.8539
FAM015785.fasta,WAG_sampling_seq_root_0.05,0.2877
FAM015709.fasta,WAG_sampling_seq_root_0.05,0.3020
FAM015801.fasta,WAG_sampling_seq_root_0.05,0.4357
FAM015721.fasta,WAG_sampling_seq_root_0.05,0.3477
FAM015812.fasta,WAG_sampling_seq_root_0.05,0.3905
FAM015809.fasta,WAG_sampling_seq_root_0.05,0.2358
FAM015805.fasta,WAG_sampling_seq_root_0.05,0.7611
FAM015816.fasta,WAG_sampling_seq_root_0.05,0.4070
FAM015829.fasta,WAG_sampling_seq_root_0.05,0.5699
FAM015821.fasta,WAG_sampling_seq_root_0.05,0.4507
FAM015826.fasta,WAG_sampling_seq_root_0.05,0.6558
FAM015854.fasta,WAG_sampling_seq_root_0.05,0.4029
FAM015855.fasta,WAG_sampling_seq_root_0.05,0.8438
FAM015851.fasta,WAG_sampling_seq_root_0.05,0.5922
FAM015823.fasta,WAG_sampling_seq_root_0.05,0.7230
FAM015815.fasta,WAG_sampling_seq_root_0.05,0.2950
FAM015878.fasta,WAG_sampling_seq_root_0.05,0.7604
FAM015873.fasta,WAG_sampling_seq_root_0.05,0.6630
FAM015892.fasta,WAG_sampling_seq_root_0.05,0.5616
FAM015890.fasta,WAG_sampling_seq_root_0.05,0.1696
FAM015865.fasta,WAG_sampling_seq_root_0.05,0.7090
FAM015926.fasta,WAG_sampling_seq_root_0.05,0.2432
FAM015904.fasta,WAG_sampling_seq_root_0.05,0.4850
FAM015937.fasta,WAG_sampling_seq_root_0.05,0.5156
FAM015981.fasta,WAG_sampling_seq_root_0.05,0.1373
FAM015950.fasta,WAG_sampling_seq_root_0.05,0.2066
FAM015966.fasta,WAG_sampling_seq_root_0.05,0.3955
FAM015985.fasta,WAG_sampling_seq_root_0.05,0.4781
FAM015986.fasta,WAG_sampling_seq_root_0.05,0.8734
FAM015996.fasta,WAG_sampling_seq_root_0.05,1.0437
FAM015983.fasta,WAG_sampling_seq_root_0.05,0.5594
FAM015853.fasta,WAG_sampling_seq_root_0.05,0.6591
FAM016009.fasta,WAG_sampling_seq_root_0.05,0.3242
FAM016002.fasta,WAG_sampling_seq_root_0.05,0.5354
FAM016005.fasta,WAG_sampling_seq_root_0.05,0.7203
FAM016029.fasta,WAG_sampling_seq_root_0.05,0.4668
FAM016036.fasta,WAG_sampling_seq_root_0.05,0.9895
FAM016019.fasta,WAG_sampling_seq_root_0.05,0.4406
FAM016039.fasta,WAG_sampling_seq_root_0.05,0.1829
FAM016011.fasta,WAG_sampling_seq_root_0.05,0.3807
FAM015882.fasta,WAG_sampling_seq_root_0.05,0.1853
FAM016123.fasta,WAG_sampling_seq_root_0.05,0.8215
FAM016070.fasta,WAG_sampling_seq_root_0.05,0.4598
FAM016079.fasta,WAG_sampling_seq_root_0.05,0.3777
FAM016075.fasta,WAG_sampling_seq_root_0.05,0.1541
FAM016149.fasta,WAG_sampling_seq_root_0.05,0.7894
FAM016146.fasta,WAG_sampling_seq_root_0.05,0.6058
FAM016161.fasta,WAG_sampling_seq_root_0.05,0.9508
FAM016219.fasta,WAG_sampling_seq_root_0.05,0.6354
FAM016216.fasta,WAG_sampling_seq_root_0.05,0.4457
FAM016230.fasta,WAG_sampling_seq_root_0.05,0.3917
FAM016224.fasta,WAG_sampling_seq_root_0.05,0.9483
FAM016206.fasta,WAG_sampling_seq_root_0.05,0.5254
FAM016223.fasta,WAG_sampling_seq_root_0.05,0.3327
FAM016246.fasta,WAG_sampling_seq_root_0.05,0.6681
FAM016180.fasta,WAG_sampling_seq_root_0.05,0.8313
FAM016335.fasta,WAG_sampling_seq_root_0.05,0.3625
FAM016301.fasta,WAG_sampling_seq_root_0.05,0.4220
FAM016367.fasta,WAG_sampling_seq_root_0.05,0.4408
FAM016364.fasta,WAG_sampling_seq_root_0.05,0.3454
FAM016401.fasta,WAG_sampling_seq_root_0.05,0.2216
FAM016412.fasta,WAG_sampling_seq_root_0.05,0.4268
FAM016436.fasta,WAG_sampling_seq_root_0.05,0.4728
FAM016415.fasta,WAG_sampling_seq_root_0.05,0.3702
FAM016438.fasta,WAG_sampling_seq_root_0.05,0.4113
FAM016361.fasta,WAG_sampling_seq_root_0.05,0.6512
FAM016232.fasta,WAG_sampling_seq_root_0.05,0.2196
FAM016456.fasta,WAG_sampling_seq_root_0.05,1.2499
FAM016487.fasta,WAG_sampling_seq_root_0.05,0.5439
FAM016493.fasta,WAG_sampling_seq_root_0.05,0.7263
FAM016500.fasta,WAG_sampling_seq_root_0.05,0.2473
FAM016279.fasta,WAG_sampling_seq_root_0.05,0.3985
FAM016462.fasta,WAG_sampling_seq_root_0.05,0.3298
FAM016529.fasta,WAG_sampling_seq_root_0.05,0.7354
FAM016450.fasta,WAG_sampling_seq_root_0.05,0.2501
FAM016551.fasta,WAG_sampling_seq_root_0.05,0.6602
FAM016588.fasta,WAG_sampling_seq_root_0.05,1.0550
FAM016594.fasta,WAG_sampling_seq_root_0.05,0.2828
FAM016440.fasta,WAG_sampling_seq_root_0.05,0.3855
FAM016565.fasta,WAG_sampling_seq_root_0.05,0.5980
FAM016632.fasta,WAG_sampling_seq_root_0.05,0.4041
FAM016598.fasta,WAG_sampling_seq_root_0.05,0.3411
FAM016618.fasta,WAG_sampling_seq_root_0.05,1.1174
FAM016675.fasta,WAG_sampling_seq_root_0.05,0.4396
FAM016695.fasta,WAG_sampling_seq_root_0.05,0.4815
FAM016688.fasta,WAG_sampling_seq_root_0.05,0.3922
FAM016673.fasta,WAG_sampling_seq_root_0.05,0.3433
FAM016816.fasta,WAG_sampling_seq_root_0.05,0.5828
FAM016761.fasta,WAG_sampling_seq_root_0.05,1.1925
FAM016827.fasta,WAG_sampling_seq_root_0.05,0.4361
FAM016752.fasta,WAG_sampling_seq_root_0.05,0.5103
FAM016822.fasta,WAG_sampling_seq_root_0.05,0.3562
FAM016829.fasta,WAG_sampling_seq_root_0.05,0.4237
FAM016700.fasta,WAG_sampling_seq_root_0.05,0.4337
FAM016891.fasta,WAG_sampling_seq_root_0.05,0.2987
FAM016806.fasta,WAG_sampling_seq_root_0.05,0.4192
FAM016855.fasta,WAG_sampling_seq_root_0.05,0.3820
FAM016842.fasta,WAG_sampling_seq_root_0.05,0.5173
FAM017020.fasta,WAG_sampling_seq_root_0.05,0.9119
FAM016953.fasta,WAG_sampling_seq_root_0.05,0.3737
FAM016985.fasta,WAG_sampling_seq_root_0.05,0.3659
FAM017027.fasta,WAG_sampling_seq_root_0.05,0.2741
FAM016892.fasta,WAG_sampling_seq_root_0.05,0.4802
FAM017028.fasta,WAG_sampling_seq_root_0.05,0.3828
FAM017025.fasta,WAG_sampling_seq_root_0.05,0.6574
FAM016940.fasta,WAG_sampling_seq_root_0.05,1.3750
FAM017029.fasta,WAG_sampling_seq_root_0.05,0.6164
FAM017042.fasta,WAG_sampling_seq_root_0.05,0.6315
FAM017032.fasta,WAG_sampling_seq_root_0.05,0.7369
FAM017053.fasta,WAG_sampling_seq_root_0.05,0.4140
FAM017064.fasta,WAG_sampling_seq_root_0.05,0.6590
FAM017069.fasta,WAG_sampling_seq_root_0.05,0.5019
FAM017089.fasta,WAG_sampling_seq_root_0.05,0.6530
FAM017060.fasta,WAG_sampling_seq_root_0.05,0.8550
FAM017095.fasta,WAG_sampling_seq_root_0.05,0.2764
FAM017121.fasta,WAG_sampling_seq_root_0.05,0.4670
FAM017249.fasta,WAG_sampling_seq_root_0.05,0.7698
FAM017199.fasta,WAG_sampling_seq_root_0.05,0.3635
FAM017174.fasta,WAG_sampling_seq_root_0.05,0.3555
FAM017361.fasta,WAG_sampling_seq_root_0.05,0.1227
FAM017198.fasta,WAG_sampling_seq_root_0.05,0.5441
FAM017590.fasta,WAG_sampling_seq_root_0.05,0.5247
FAM018459.fasta,WAG_sampling_seq_root_0.05,0.4567
FAM017880.fasta,WAG_sampling_seq_root_0.05,0.6010
FAM017263.fasta,WAG_sampling_seq_root_0.05,0.3353
FAM018572.fasta,WAG_sampling_seq_root_0.05,0.3634
FAM018783.fasta,WAG_sampling_seq_root_0.05,0.6244
FAM018763.fasta,WAG_sampling_seq_root_0.05,0.9706
FAM018609.fasta,WAG_sampling_seq_root_0.05,0.5471
FAM018886.fasta,WAG_sampling_seq_root_0.05,0.4636
FAM019001.fasta,WAG_sampling_seq_root_0.05,1.4617
FAM019380.fasta,WAG_sampling_seq_root_0.05,0.6000
FAM019520.fasta,WAG_sampling_seq_root_0.05,1.0191
FAM019653.fasta,WAG_sampling_seq_root_0.05,1.0007
FAM019563.fasta,WAG_sampling_seq_root_0.05,1.0083
FAM019586.fasta,WAG_sampling_seq_root_0.05,0.6557
FAM019799.fasta,WAG_sampling_seq_root_0.05,1.1190
FAM019554.fasta,WAG_sampling_seq_root_0.05,0.7310
FAM019740.fasta,WAG_sampling_seq_root_0.05,0.7431
FAM019709.fasta,WAG_sampling_seq_root_0.05,0.9663
FAM020065.fasta,WAG_sampling_seq_root_0.05,0.7602
FAM020082.fasta,WAG_sampling_seq_root_0.05,0.9666
FAM020092.fasta,WAG_sampling_seq_root_0.05,1.6252
FAM020229.fasta,WAG_sampling_seq_root_0.05,1.7995
FAM020094.fasta,WAG_sampling_seq_root_0.05,1.1050
FAM020489.fasta,WAG_sampling_seq_root_0.05,1.3259
FAM020570.fasta,WAG_sampling_seq_root_0.05,1.1330
FAM020380.fasta,WAG_sampling_seq_root_0.05,1.8270
FAM020673.fasta,WAG_sampling_seq_root_0.05,1.4237
FAM020793.fasta,WAG_sampling_seq_root_0.05,0.5839
FAM021007.fasta,WAG_sampling_seq_root_0.05,0.2150
FAM020815.fasta,WAG_sampling_seq_root_0.05,0.2788
FAM020953.fasta,WAG_sampling_seq_root_0.05,0.2053
FAM020814.fasta,WAG_sampling_seq_root_0.05,0.5116
FAM021087.fasta,WAG_sampling_seq_root_0.05,0.1584
FAM021044.fasta,WAG_sampling_seq_root_0.05,0.2146
FAM021030.fasta,WAG_sampling_seq_root_0.05,0.2442
FAM021688.fasta,WAG_sampling_seq_root_0.05,0.5502
FAM021459.fasta,WAG_sampling_seq_root_0.05,0.4623
FAM021098.fasta,WAG_sampling_seq_root_0.05,0.7435
FAM021718.fasta,WAG_sampling_seq_root_0.05,1.0768
FAM021474.fasta,WAG_sampling_seq_root_0.05,0.3792
FAM021734.fasta,WAG_sampling_seq_root_0.05,0.1673
FAM021836.fasta,WAG_sampling_seq_root_0.05,0.5028
FAM021901.fasta,WAG_sampling_seq_root_0.05,0.4438
FAM021902.fasta,WAG_sampling_seq_root_0.05,0.5125
FAM021702.fasta,WAG_sampling_seq_root_0.05,0.7738
FAM021984.fasta,WAG_sampling_seq_root_0.05,0.4729
FAM021948.fasta,WAG_sampling_seq_root_0.05,0.4454
FAM021911.fasta,WAG_sampling_seq_root_0.05,0.4351
FAM022115.fasta,WAG_sampling_seq_root_0.05,0.2495
FAM022120.fasta,WAG_sampling_seq_root_0.05,0.9504
FAM022403.fasta,WAG_sampling_seq_root_0.05,0.5768
FAM022381.fasta,WAG_sampling_seq_root_0.05,0.9099
FAM022591.fasta,WAG_sampling_seq_root_0.05,0.2425
FAM022285.fasta,WAG_sampling_seq_root_0.05,0.2499
FAM022741.fasta,WAG_sampling_seq_root_0.05,0.1375
FAM022853.fasta,WAG_sampling_seq_root_0.05,0.3020
FAM022754.fasta,WAG_sampling_seq_root_0.05,0.6548
FAM022869.fasta,WAG_sampling_seq_root_0.05,0.2949
FAM022464.fasta,WAG_sampling_seq_root_0.05,1.5346
FAM022956.fasta,WAG_sampling_seq_root_0.05,0.6979
FAM023020.fasta,WAG_sampling_seq_root_0.05,0.2869
FAM020314.fasta,WAG_sampling_seq_root_0.05,1.3299
FAM022980.fasta,WAG_sampling_seq_root_0.05,0.3157
FAM022880.fasta,WAG_sampling_seq_root_0.05,0.6099
FAM023138.fasta,WAG_sampling_seq_root_0.05,0.4177
FAM023066.fasta,WAG_sampling_seq_root_0.05,0.5506
FAM023290.fasta,WAG_sampling_seq_root_0.05,0.9003
FAM023285.fasta,WAG_sampling_seq_root_0.05,0.8894
FAM023328.fasta,WAG_sampling_seq_root_0.05,1.3498
FAM023400.fasta,WAG_sampling_seq_root_0.05,0.2465
FAM023676.fasta,WAG_sampling_seq_root_0.05,0.2165
FAM023535.fasta,WAG_sampling_seq_root_0.05,0.3701
FAM023910.fasta,WAG_sampling_seq_root_0.05,0.0876
FAM023730.fasta,WAG_sampling_seq_root_0.05,0.4826
FAM023903.fasta,WAG_sampling_seq_root_0.05,1.0924
FAM024057.fasta,WAG_sampling_seq_root_0.05,0.4065
FAM024094.fasta,WAG_sampling_seq_root_0.05,0.4280
FAM023481.fasta,WAG_sampling_seq_root_0.05,0.2631
FAM024225.fasta,WAG_sampling_seq_root_0.05,0.3939
FAM021712.fasta,WAG_sampling_seq_root_0.05,0.2123
FAM024286.fasta,WAG_sampling_seq_root_0.05,0.6149
FAM024030.fasta,WAG_sampling_seq_root_0.05,0.2658
FAM024608.fasta,WAG_sampling_seq_root_0.05,0.4167
FAM024229.fasta,WAG_sampling_seq_root_0.05,0.6054
FAM024458.fasta,WAG_sampling_seq_root_0.05,1.4763
FAM024660.fasta,WAG_sampling_seq_root_0.05,0.2150
FAM024623.fasta,WAG_sampling_seq_root_0.05,0.3892
FAM024496.fasta,WAG_sampling_seq_root_0.05,0.3131
FAM024814.fasta,WAG_sampling_seq_root_0.05,0.6469
FAM024785.fasta,WAG_sampling_seq_root_0.05,0.2636
FAM024934.fasta,WAG_sampling_seq_root_0.05,0.6178
FAM024833.fasta,WAG_sampling_seq_root_0.05,1.4571
FAM025108.fasta,WAG_sampling_seq_root_0.05,0.8406
FAM024826.fasta,WAG_sampling_seq_root_0.05,1.0114
FAM025125.fasta,WAG_sampling_seq_root_0.05,0.5939
FAM024939.fasta,WAG_sampling_seq_root_0.05,0.6652
FAM025224.fasta,WAG_sampling_seq_root_0.05,0.6372
FAM025288.fasta,WAG_sampling_seq_root_0.05,0.4429
FAM025310.fasta,WAG_sampling_seq_root_0.05,0.6006
FAM025250.fasta,WAG_sampling_seq_root_0.05,0.8267
FAM025448.fasta,WAG_sampling_seq_root_0.05,1.6364
FAM025528.fasta,WAG_sampling_seq_root_0.05,0.4509
FAM025531.fasta,WAG_sampling_seq_root_0.05,0.6965
FAM025664.fasta,WAG_sampling_seq_root_0.05,0.5400
FAM025189.fasta,WAG_sampling_seq_root_0.05,0.3331
FAM025483.fasta,WAG_sampling_seq_root_0.05,0.4712
FAM025652.fasta,WAG_sampling_seq_root_0.05,0.3696
FAM025740.fasta,WAG_sampling_seq_root_0.05,0.5466
FAM025990.fasta,WAG_sampling_seq_root_0.05,0.2843
FAM025917.fasta,WAG_sampling_seq_root_0.05,0.2733
FAM025910.fasta,WAG_sampling_seq_root_0.05,0.5144
FAM026133.fasta,WAG_sampling_seq_root_0.05,0.5986
FAM026145.fasta,WAG_sampling_seq_root_0.05,0.6216
FAM026086.fasta,WAG_sampling_seq_root_0.05,0.8230
FAM026359.fasta,WAG_sampling_seq_root_0.05,0.1412
FAM026334.fasta,WAG_sampling_seq_root_0.05,0.7950
FAM026350.fasta,WAG_sampling_seq_root_0.05,0.2566
FAM026348.fasta,WAG_sampling_seq_root_0.05,0.1940
FAM026372.fasta,WAG_sampling_seq_root_0.05,0.1682
FAM026391.fasta,WAG_sampling_seq_root_0.05,0.5849
FAM026410.fasta,WAG_sampling_seq_root_0.05,0.2292
FAM026333.fasta,WAG_sampling_seq_root_0.05,0.6492
FAM026438.fasta,WAG_sampling_seq_root_0.05,0.1739
FAM026423.fasta,WAG_sampling_seq_root_0.05,0.2845
FAM026376.fasta,WAG_sampling_seq_root_0.05,0.2860
FAM026417.fasta,WAG_sampling_seq_root_0.05,0.2914
FAM026426.fasta,WAG_sampling_seq_root_0.05,0.3031
FAM026462.fasta,WAG_sampling_seq_root_0.05,0.3149
FAM026464.fasta,WAG_sampling_seq_root_0.05,0.5107
FAM026455.fasta,WAG_sampling_seq_root_0.05,0.4880
FAM026448.fasta,WAG_sampling_seq_root_0.05,0.2680
FAM026488.fasta,WAG_sampling_seq_root_0.05,0.2710
FAM026487.fasta,WAG_sampling_seq_root_0.05,0.2050
FAM026524.fasta,WAG_sampling_seq_root_0.05,0.4860
FAM026523.fasta,WAG_sampling_seq_root_0.05,0.4528
FAM026529.fasta,WAG_sampling_seq_root_0.05,0.2032
FAM026497.fasta,WAG_sampling_seq_root_0.05,0.1302
FAM026553.fasta,WAG_sampling_seq_root_0.05,0.5259
FAM026580.fasta,WAG_sampling_seq_root_0.05,0.4382
FAM026549.fasta,WAG_sampling_seq_root_0.05,0.1839
FAM026594.fasta,WAG_sampling_seq_root_0.05,0.6628
FAM026616.fasta,WAG_sampling_seq_root_0.05,0.3445
FAM026572.fasta,WAG_sampling_seq_root_0.05,0.2913
FAM026624.fasta,WAG_sampling_seq_root_0.05,0.2977
FAM026653.fasta,WAG_sampling_seq_root_0.05,0.2359
FAM026600.fasta,WAG_sampling_seq_root_0.05,0.5388
FAM026663.fasta,WAG_sampling_seq_root_0.05,0.4374
FAM026652.fasta,WAG_sampling_seq_root_0.05,0.2612
