File,Simulation_Type,Average_Distance
FAM014455.fasta,WAG_frequencies_sampling_seq_data2,6.5891
FAM014683.fasta,WAG_frequencies_sampling_seq_data2,5.6031
FAM014668.fasta,WAG_frequencies_sampling_seq_data2,6.3007
FAM014698.fasta,WAG_frequencies_sampling_seq_data2,5.9014
FAM014720.fasta,WAG_frequencies_sampling_seq_data2,6.6055
FAM014702.fasta,WAG_frequencies_sampling_seq_data2,6.7601
FAM014697.fasta,WAG_frequencies_sampling_seq_data2,6.5162
FAM014750.fasta,WAG_frequencies_sampling_seq_data2,6.5390
FAM014811.fasta,WAG_frequencies_sampling_seq_data2,6.6454
FAM014860.fasta,WAG_frequencies_sampling_seq_data2,6.8359
FAM014818.fasta,WAG_frequencies_sampling_seq_data2,6.8838
FAM014882.fasta,WAG_frequencies_sampling_seq_data2,6.5501
FAM014813.fasta,WAG_frequencies_sampling_seq_data2,6.5761
FAM014886.fasta,WAG_frequencies_sampling_seq_data2,6.5738
FAM014897.fasta,WAG_frequencies_sampling_seq_data2,6.6135
FAM014900.fasta,WAG_frequencies_sampling_seq_data2,6.8944
FAM014909.fasta,WAG_frequencies_sampling_seq_data2,6.6975
FAM014677.fasta,WAG_frequencies_sampling_seq_data2,6.6267
FAM014723.fasta,WAG_frequencies_sampling_seq_data2,6.7676
FAM014922.fasta,WAG_frequencies_sampling_seq_data2,6.6208
FAM014911.fasta,WAG_frequencies_sampling_seq_data2,6.5772
FAM014929.fasta,WAG_frequencies_sampling_seq_data2,6.5795
FAM015039.fasta,WAG_frequencies_sampling_seq_data2,6.1725
FAM014923.fasta,WAG_frequencies_sampling_seq_data2,7.0197
FAM015061.fasta,WAG_frequencies_sampling_seq_data2,5.2255
FAM015005.fasta,WAG_frequencies_sampling_seq_data2,7.2916
FAM015052.fasta,WAG_frequencies_sampling_seq_data2,6.3927
FAM015021.fasta,WAG_frequencies_sampling_seq_data2,7.2180
FAM015083.fasta,WAG_frequencies_sampling_seq_data2,6.3542
FAM014907.fasta,WAG_frequencies_sampling_seq_data2,6.6906
FAM015105.fasta,WAG_frequencies_sampling_seq_data2,6.7548
FAM015096.fasta,WAG_frequencies_sampling_seq_data2,6.5735
FAM015204.fasta,WAG_frequencies_sampling_seq_data2,6.4297
FAM015133.fasta,WAG_frequencies_sampling_seq_data2,6.6050
FAM015234.fasta,WAG_frequencies_sampling_seq_data2,5.8865
FAM015171.fasta,WAG_frequencies_sampling_seq_data2,6.5760
FAM015178.fasta,WAG_frequencies_sampling_seq_data2,6.4159
FAM015247.fasta,WAG_frequencies_sampling_seq_data2,6.2654
FAM015251.fasta,WAG_frequencies_sampling_seq_data2,6.5224
FAM015279.fasta,WAG_frequencies_sampling_seq_data2,6.5358
FAM015306.fasta,WAG_frequencies_sampling_seq_data2,6.9914
FAM015231.fasta,WAG_frequencies_sampling_seq_data2,7.9973
FAM015327.fasta,WAG_frequencies_sampling_seq_data2,6.8621
FAM015331.fasta,WAG_frequencies_sampling_seq_data2,5.8570
FAM015269.fasta,WAG_frequencies_sampling_seq_data2,6.5844
FAM015403.fasta,WAG_frequencies_sampling_seq_data2,5.8951
FAM015447.fasta,WAG_frequencies_sampling_seq_data2,6.2228
FAM015361.fasta,WAG_frequencies_sampling_seq_data2,7.0349
FAM015462.fasta,WAG_frequencies_sampling_seq_data2,6.5947
FAM015397.fasta,WAG_frequencies_sampling_seq_data2,6.8558
FAM015510.fasta,WAG_frequencies_sampling_seq_data2,5.5658
FAM015555.fasta,WAG_frequencies_sampling_seq_data2,6.7701
FAM015526.fasta,WAG_frequencies_sampling_seq_data2,6.4658
FAM015471.fasta,WAG_frequencies_sampling_seq_data2,6.7512
FAM015584.fasta,WAG_frequencies_sampling_seq_data2,6.5961
FAM015557.fasta,WAG_frequencies_sampling_seq_data2,6.4281
FAM015440.fasta,WAG_frequencies_sampling_seq_data2,6.7798
FAM015586.fasta,WAG_frequencies_sampling_seq_data2,6.5779
FAM015675.fasta,WAG_frequencies_sampling_seq_data2,6.6903
FAM015627.fasta,WAG_frequencies_sampling_seq_data2,6.4638
FAM015696.fasta,WAG_frequencies_sampling_seq_data2,7.0247
FAM015650.fasta,WAG_frequencies_sampling_seq_data2,6.9904
FAM015707.fasta,WAG_frequencies_sampling_seq_data2,4.0779
FAM015706.fasta,WAG_frequencies_sampling_seq_data2,6.4212
FAM015595.fasta,WAG_frequencies_sampling_seq_data2,5.4572
FAM015734.fasta,WAG_frequencies_sampling_seq_data2,6.5526
FAM015713.fasta,WAG_frequencies_sampling_seq_data2,6.5998
FAM015778.fasta,WAG_frequencies_sampling_seq_data2,7.0924
FAM015709.fasta,WAG_frequencies_sampling_seq_data2,6.4430
FAM015785.fasta,WAG_frequencies_sampling_seq_data2,3.6715
FAM015735.fasta,WAG_frequencies_sampling_seq_data2,6.6051
FAM015801.fasta,WAG_frequencies_sampling_seq_data2,5.9455
FAM015721.fasta,WAG_frequencies_sampling_seq_data2,6.4170
FAM015809.fasta,WAG_frequencies_sampling_seq_data2,7.4867
FAM015812.fasta,WAG_frequencies_sampling_seq_data2,6.4207
FAM015805.fasta,WAG_frequencies_sampling_seq_data2,6.4299
FAM015816.fasta,WAG_frequencies_sampling_seq_data2,7.3405
FAM015821.fasta,WAG_frequencies_sampling_seq_data2,6.7267
FAM015829.fasta,WAG_frequencies_sampling_seq_data2,5.1909
FAM015826.fasta,WAG_frequencies_sampling_seq_data2,7.1351
FAM015854.fasta,WAG_frequencies_sampling_seq_data2,7.0441
FAM015855.fasta,WAG_frequencies_sampling_seq_data2,6.4447
FAM015851.fasta,WAG_frequencies_sampling_seq_data2,6.7545
FAM015823.fasta,WAG_frequencies_sampling_seq_data2,6.7198
FAM015815.fasta,WAG_frequencies_sampling_seq_data2,6.4613
FAM015865.fasta,WAG_frequencies_sampling_seq_data2,6.7843
FAM015878.fasta,WAG_frequencies_sampling_seq_data2,7.2045
FAM015873.fasta,WAG_frequencies_sampling_seq_data2,6.7030
FAM015892.fasta,WAG_frequencies_sampling_seq_data2,7.2384
FAM015890.fasta,WAG_frequencies_sampling_seq_data2,6.8966
FAM015926.fasta,WAG_frequencies_sampling_seq_data2,5.8569
FAM015937.fasta,WAG_frequencies_sampling_seq_data2,6.7987
FAM015904.fasta,WAG_frequencies_sampling_seq_data2,6.5786
FAM015981.fasta,WAG_frequencies_sampling_seq_data2,6.9494
FAM015950.fasta,WAG_frequencies_sampling_seq_data2,6.0608
FAM015985.fasta,WAG_frequencies_sampling_seq_data2,6.6570
FAM015966.fasta,WAG_frequencies_sampling_seq_data2,6.6447
FAM015983.fasta,WAG_frequencies_sampling_seq_data2,6.5113
FAM015996.fasta,WAG_frequencies_sampling_seq_data2,6.6759
FAM015986.fasta,WAG_frequencies_sampling_seq_data2,5.5826
FAM015853.fasta,WAG_frequencies_sampling_seq_data2,6.5774
FAM016009.fasta,WAG_frequencies_sampling_seq_data2,6.4335
FAM016002.fasta,WAG_frequencies_sampling_seq_data2,6.7538
FAM016029.fasta,WAG_frequencies_sampling_seq_data2,6.9814
FAM016005.fasta,WAG_frequencies_sampling_seq_data2,6.9369
FAM016011.fasta,WAG_frequencies_sampling_seq_data2,6.5612
FAM015882.fasta,WAG_frequencies_sampling_seq_data2,6.7492
FAM016036.fasta,WAG_frequencies_sampling_seq_data2,7.1490
FAM016019.fasta,WAG_frequencies_sampling_seq_data2,6.8025
FAM016039.fasta,WAG_frequencies_sampling_seq_data2,6.9022
FAM016123.fasta,WAG_frequencies_sampling_seq_data2,6.9931
FAM016070.fasta,WAG_frequencies_sampling_seq_data2,6.7778
FAM016075.fasta,WAG_frequencies_sampling_seq_data2,6.4621
FAM016079.fasta,WAG_frequencies_sampling_seq_data2,6.4157
FAM016149.fasta,WAG_frequencies_sampling_seq_data2,4.7928
FAM016161.fasta,WAG_frequencies_sampling_seq_data2,6.3696
FAM016146.fasta,WAG_frequencies_sampling_seq_data2,4.9673
FAM016219.fasta,WAG_frequencies_sampling_seq_data2,6.4460
FAM016216.fasta,WAG_frequencies_sampling_seq_data2,7.0114
FAM016224.fasta,WAG_frequencies_sampling_seq_data2,6.6401
FAM016230.fasta,WAG_frequencies_sampling_seq_data2,6.5648
FAM016206.fasta,WAG_frequencies_sampling_seq_data2,6.4839
FAM016246.fasta,WAG_frequencies_sampling_seq_data2,6.6660
FAM016223.fasta,WAG_frequencies_sampling_seq_data2,6.5211
FAM016180.fasta,WAG_frequencies_sampling_seq_data2,7.5959
FAM016335.fasta,WAG_frequencies_sampling_seq_data2,6.9024
FAM016301.fasta,WAG_frequencies_sampling_seq_data2,6.4320
FAM016364.fasta,WAG_frequencies_sampling_seq_data2,6.5491
FAM016367.fasta,WAG_frequencies_sampling_seq_data2,6.0674
FAM016401.fasta,WAG_frequencies_sampling_seq_data2,6.7741
FAM016412.fasta,WAG_frequencies_sampling_seq_data2,6.5548
FAM016436.fasta,WAG_frequencies_sampling_seq_data2,5.7770
FAM016415.fasta,WAG_frequencies_sampling_seq_data2,6.4104
FAM016361.fasta,WAG_frequencies_sampling_seq_data2,6.9888
FAM016438.fasta,WAG_frequencies_sampling_seq_data2,4.8081
FAM016456.fasta,WAG_frequencies_sampling_seq_data2,6.8675
FAM016232.fasta,WAG_frequencies_sampling_seq_data2,6.7311
FAM016487.fasta,WAG_frequencies_sampling_seq_data2,6.6825
FAM016493.fasta,WAG_frequencies_sampling_seq_data2,6.6831
FAM016279.fasta,WAG_frequencies_sampling_seq_data2,6.3838
FAM016462.fasta,WAG_frequencies_sampling_seq_data2,6.5390
FAM016500.fasta,WAG_frequencies_sampling_seq_data2,6.6533
FAM016450.fasta,WAG_frequencies_sampling_seq_data2,6.6778
FAM016551.fasta,WAG_frequencies_sampling_seq_data2,6.7342
FAM016529.fasta,WAG_frequencies_sampling_seq_data2,5.8998
FAM016565.fasta,WAG_frequencies_sampling_seq_data2,7.2864
FAM016594.fasta,WAG_frequencies_sampling_seq_data2,6.7542
FAM016588.fasta,WAG_frequencies_sampling_seq_data2,7.5038
FAM016598.fasta,WAG_frequencies_sampling_seq_data2,7.1398
FAM016440.fasta,WAG_frequencies_sampling_seq_data2,6.5349
FAM016632.fasta,WAG_frequencies_sampling_seq_data2,7.1524
FAM016673.fasta,WAG_frequencies_sampling_seq_data2,6.5799
FAM016618.fasta,WAG_frequencies_sampling_seq_data2,7.2047
FAM016675.fasta,WAG_frequencies_sampling_seq_data2,7.1103
FAM016695.fasta,WAG_frequencies_sampling_seq_data2,7.0014
FAM016688.fasta,WAG_frequencies_sampling_seq_data2,6.4673
FAM016761.fasta,WAG_frequencies_sampling_seq_data2,6.9643
FAM016752.fasta,WAG_frequencies_sampling_seq_data2,6.9255
FAM016816.fasta,WAG_frequencies_sampling_seq_data2,6.9334
FAM016827.fasta,WAG_frequencies_sampling_seq_data2,6.9845
FAM016829.fasta,WAG_frequencies_sampling_seq_data2,6.5680
FAM016822.fasta,WAG_frequencies_sampling_seq_data2,5.8251
FAM016700.fasta,WAG_frequencies_sampling_seq_data2,6.7786
FAM016806.fasta,WAG_frequencies_sampling_seq_data2,6.5490
FAM016891.fasta,WAG_frequencies_sampling_seq_data2,6.5613
FAM016855.fasta,WAG_frequencies_sampling_seq_data2,6.3646
FAM016842.fasta,WAG_frequencies_sampling_seq_data2,6.4612
FAM016953.fasta,WAG_frequencies_sampling_seq_data2,6.8625
FAM016892.fasta,WAG_frequencies_sampling_seq_data2,6.5593
FAM017020.fasta,WAG_frequencies_sampling_seq_data2,7.1592
FAM016985.fasta,WAG_frequencies_sampling_seq_data2,6.6708
FAM017027.fasta,WAG_frequencies_sampling_seq_data2,6.4702
FAM017028.fasta,WAG_frequencies_sampling_seq_data2,7.0444
FAM016940.fasta,WAG_frequencies_sampling_seq_data2,6.7992
FAM017042.fasta,WAG_frequencies_sampling_seq_data2,6.3051
FAM017029.fasta,WAG_frequencies_sampling_seq_data2,6.8246
FAM017032.fasta,WAG_frequencies_sampling_seq_data2,6.9267
FAM017053.fasta,WAG_frequencies_sampling_seq_data2,6.7941
FAM017025.fasta,WAG_frequencies_sampling_seq_data2,7.0415
FAM017064.fasta,WAG_frequencies_sampling_seq_data2,7.0582
FAM017089.fasta,WAG_frequencies_sampling_seq_data2,6.9564
FAM017069.fasta,WAG_frequencies_sampling_seq_data2,6.5139
FAM017060.fasta,WAG_frequencies_sampling_seq_data2,6.8477
FAM017199.fasta,WAG_frequencies_sampling_seq_data2,5.2901
FAM017095.fasta,WAG_frequencies_sampling_seq_data2,7.7378
FAM017121.fasta,WAG_frequencies_sampling_seq_data2,6.5531
FAM017361.fasta,WAG_frequencies_sampling_seq_data2,6.5906
FAM017249.fasta,WAG_frequencies_sampling_seq_data2,4.8958
FAM017590.fasta,WAG_frequencies_sampling_seq_data2,6.8499
FAM017174.fasta,WAG_frequencies_sampling_seq_data2,6.3941
FAM017198.fasta,WAG_frequencies_sampling_seq_data2,7.3077
FAM017880.fasta,WAG_frequencies_sampling_seq_data2,5.4905
FAM018459.fasta,WAG_frequencies_sampling_seq_data2,6.8019
FAM018763.fasta,WAG_frequencies_sampling_seq_data2,7.3173
FAM018572.fasta,WAG_frequencies_sampling_seq_data2,6.7512
FAM018783.fasta,WAG_frequencies_sampling_seq_data2,5.5638
FAM018609.fasta,WAG_frequencies_sampling_seq_data2,6.7478
FAM017263.fasta,WAG_frequencies_sampling_seq_data2,6.6886
FAM018886.fasta,WAG_frequencies_sampling_seq_data2,6.4816
FAM019380.fasta,WAG_frequencies_sampling_seq_data2,6.8116
FAM019520.fasta,WAG_frequencies_sampling_seq_data2,7.0373
FAM019563.fasta,WAG_frequencies_sampling_seq_data2,7.4736
FAM019001.fasta,WAG_frequencies_sampling_seq_data2,7.3507
FAM019653.fasta,WAG_frequencies_sampling_seq_data2,5.7424
FAM019586.fasta,WAG_frequencies_sampling_seq_data2,6.8769
FAM019799.fasta,WAG_frequencies_sampling_seq_data2,6.9501
FAM019740.fasta,WAG_frequencies_sampling_seq_data2,6.9384
FAM019709.fasta,WAG_frequencies_sampling_seq_data2,7.2293
FAM019554.fasta,WAG_frequencies_sampling_seq_data2,6.6705
FAM020065.fasta,WAG_frequencies_sampling_seq_data2,7.5707
FAM020082.fasta,WAG_frequencies_sampling_seq_data2,6.9043
FAM020229.fasta,WAG_frequencies_sampling_seq_data2,7.6973
FAM020094.fasta,WAG_frequencies_sampling_seq_data2,7.8444
FAM020092.fasta,WAG_frequencies_sampling_seq_data2,7.5171
FAM020489.fasta,WAG_frequencies_sampling_seq_data2,7.0441
FAM020570.fasta,WAG_frequencies_sampling_seq_data2,6.9619
FAM020380.fasta,WAG_frequencies_sampling_seq_data2,7.3406
FAM020793.fasta,WAG_frequencies_sampling_seq_data2,6.8881
FAM020673.fasta,WAG_frequencies_sampling_seq_data2,7.4097
FAM021007.fasta,WAG_frequencies_sampling_seq_data2,7.1881
FAM020953.fasta,WAG_frequencies_sampling_seq_data2,7.2226
FAM020814.fasta,WAG_frequencies_sampling_seq_data2,6.4396
FAM020815.fasta,WAG_frequencies_sampling_seq_data2,6.4711
FAM021087.fasta,WAG_frequencies_sampling_seq_data2,6.4121
FAM021030.fasta,WAG_frequencies_sampling_seq_data2,6.9857
FAM021044.fasta,WAG_frequencies_sampling_seq_data2,6.6473
FAM021459.fasta,WAG_frequencies_sampling_seq_data2,6.8595
FAM021688.fasta,WAG_frequencies_sampling_seq_data2,6.4483
FAM021474.fasta,WAG_frequencies_sampling_seq_data2,7.3877
FAM021098.fasta,WAG_frequencies_sampling_seq_data2,7.0758
FAM021718.fasta,WAG_frequencies_sampling_seq_data2,6.7779
FAM021734.fasta,WAG_frequencies_sampling_seq_data2,6.3970
FAM021836.fasta,WAG_frequencies_sampling_seq_data2,6.5907
FAM021901.fasta,WAG_frequencies_sampling_seq_data2,6.6651
FAM021702.fasta,WAG_frequencies_sampling_seq_data2,7.0668
FAM021902.fasta,WAG_frequencies_sampling_seq_data2,6.9024
FAM021984.fasta,WAG_frequencies_sampling_seq_data2,6.4958
FAM022115.fasta,WAG_frequencies_sampling_seq_data2,6.9654
FAM021948.fasta,WAG_frequencies_sampling_seq_data2,7.0633
FAM021911.fasta,WAG_frequencies_sampling_seq_data2,6.6900
FAM022120.fasta,WAG_frequencies_sampling_seq_data2,6.5301
FAM022285.fasta,WAG_frequencies_sampling_seq_data2,6.6776
FAM022381.fasta,WAG_frequencies_sampling_seq_data2,7.4188
FAM022591.fasta,WAG_frequencies_sampling_seq_data2,9.9114
FAM022403.fasta,WAG_frequencies_sampling_seq_data2,7.6462
FAM022741.fasta,WAG_frequencies_sampling_seq_data2,5.7237
FAM022853.fasta,WAG_frequencies_sampling_seq_data2,5.6217
FAM022869.fasta,WAG_frequencies_sampling_seq_data2,6.8394
FAM022754.fasta,WAG_frequencies_sampling_seq_data2,6.7644
FAM022464.fasta,WAG_frequencies_sampling_seq_data2,6.9296
FAM022956.fasta,WAG_frequencies_sampling_seq_data2,6.6283
FAM023020.fasta,WAG_frequencies_sampling_seq_data2,6.9042
FAM022880.fasta,WAG_frequencies_sampling_seq_data2,7.0478
FAM022980.fasta,WAG_frequencies_sampling_seq_data2,6.8274
FAM023066.fasta,WAG_frequencies_sampling_seq_data2,6.5532
FAM023138.fasta,WAG_frequencies_sampling_seq_data2,6.7955
FAM023285.fasta,WAG_frequencies_sampling_seq_data2,8.1647
FAM023290.fasta,WAG_frequencies_sampling_seq_data2,6.8139
FAM023328.fasta,WAG_frequencies_sampling_seq_data2,6.5070
FAM023400.fasta,WAG_frequencies_sampling_seq_data2,4.4578
FAM021712.fasta,WAG_frequencies_sampling_seq_data2,6.7257
FAM023535.fasta,WAG_frequencies_sampling_seq_data2,6.4806
FAM020314.fasta,WAG_frequencies_sampling_seq_data2,7.2373
FAM023676.fasta,WAG_frequencies_sampling_seq_data2,6.8799
FAM023910.fasta,WAG_frequencies_sampling_seq_data2,7.5147
FAM023730.fasta,WAG_frequencies_sampling_seq_data2,6.4434
FAM023903.fasta,WAG_frequencies_sampling_seq_data2,7.0303
FAM024057.fasta,WAG_frequencies_sampling_seq_data2,6.5069
FAM024225.fasta,WAG_frequencies_sampling_seq_data2,6.9375
FAM024094.fasta,WAG_frequencies_sampling_seq_data2,7.4302
FAM023481.fasta,WAG_frequencies_sampling_seq_data2,7.2365
FAM024030.fasta,WAG_frequencies_sampling_seq_data2,6.6818
FAM024608.fasta,WAG_frequencies_sampling_seq_data2,6.1202
FAM024286.fasta,WAG_frequencies_sampling_seq_data2,7.3048
FAM024229.fasta,WAG_frequencies_sampling_seq_data2,7.1746
FAM024660.fasta,WAG_frequencies_sampling_seq_data2,6.7269
FAM024785.fasta,WAG_frequencies_sampling_seq_data2,6.6687
FAM024814.fasta,WAG_frequencies_sampling_seq_data2,5.3223
FAM024458.fasta,WAG_frequencies_sampling_seq_data2,7.5064
FAM024496.fasta,WAG_frequencies_sampling_seq_data2,6.8242
FAM024623.fasta,WAG_frequencies_sampling_seq_data2,6.2220
FAM024934.fasta,WAG_frequencies_sampling_seq_data2,6.9049
FAM024833.fasta,WAG_frequencies_sampling_seq_data2,6.9924
FAM025108.fasta,WAG_frequencies_sampling_seq_data2,7.4972
FAM025125.fasta,WAG_frequencies_sampling_seq_data2,6.2109
FAM024939.fasta,WAG_frequencies_sampling_seq_data2,6.7784
FAM024826.fasta,WAG_frequencies_sampling_seq_data2,7.2561
FAM025224.fasta,WAG_frequencies_sampling_seq_data2,6.5863
FAM025310.fasta,WAG_frequencies_sampling_seq_data2,4.6890
FAM025250.fasta,WAG_frequencies_sampling_seq_data2,7.8455
FAM025288.fasta,WAG_frequencies_sampling_seq_data2,7.0378
FAM025448.fasta,WAG_frequencies_sampling_seq_data2,7.3650
FAM025528.fasta,WAG_frequencies_sampling_seq_data2,7.1540
FAM025531.fasta,WAG_frequencies_sampling_seq_data2,6.6705
FAM025664.fasta,WAG_frequencies_sampling_seq_data2,6.6066
FAM025483.fasta,WAG_frequencies_sampling_seq_data2,6.5929
FAM025189.fasta,WAG_frequencies_sampling_seq_data2,6.2697
FAM025652.fasta,WAG_frequencies_sampling_seq_data2,6.6662
FAM025740.fasta,WAG_frequencies_sampling_seq_data2,6.3962
FAM025910.fasta,WAG_frequencies_sampling_seq_data2,6.9588
FAM026133.fasta,WAG_frequencies_sampling_seq_data2,6.9504
FAM025990.fasta,WAG_frequencies_sampling_seq_data2,6.9551
FAM025917.fasta,WAG_frequencies_sampling_seq_data2,6.1561
FAM026145.fasta,WAG_frequencies_sampling_seq_data2,6.7267
FAM026086.fasta,WAG_frequencies_sampling_seq_data2,6.6335
FAM026359.fasta,WAG_frequencies_sampling_seq_data2,5.7942
FAM026372.fasta,WAG_frequencies_sampling_seq_data2,6.3733
FAM026350.fasta,WAG_frequencies_sampling_seq_data2,6.7589
FAM026348.fasta,WAG_frequencies_sampling_seq_data2,6.5810
FAM026334.fasta,WAG_frequencies_sampling_seq_data2,6.6426
FAM026391.fasta,WAG_frequencies_sampling_seq_data2,6.5335
FAM026333.fasta,WAG_frequencies_sampling_seq_data2,6.5618
FAM026410.fasta,WAG_frequencies_sampling_seq_data2,6.7087
