File,Simulation_Type,Average_Distance
FAM014320.fasta,WAG_sampling_seq_data2_root_0.5,6.7661
FAM014456.fasta,WAG_sampling_seq_data2_root_0.5,6.8427
FAM014364.fasta,WAG_sampling_seq_data2_root_0.5,6.3670
FAM014482.fasta,WAG_sampling_seq_data2_root_0.5,6.8677
FAM014518.fasta,WAG_sampling_seq_data2_root_0.5,6.3073
FAM014513.fasta,WAG_sampling_seq_data2_root_0.5,6.3402
FAM014428.fasta,WAG_sampling_seq_data2_root_0.5,6.3684
FAM014552.fasta,WAG_sampling_seq_data2_root_0.5,6.6768
FAM014562.fasta,WAG_sampling_seq_data2_root_0.5,6.5191
FAM014575.fasta,WAG_sampling_seq_data2_root_0.5,4.9275
FAM014601.fasta,WAG_sampling_seq_data2_root_0.5,6.5526
FAM014455.fasta,WAG_sampling_seq_data2_root_0.5,6.3391
FAM014683.fasta,WAG_sampling_seq_data2_root_0.5,4.9754
FAM014632.fasta,WAG_sampling_seq_data2_root_0.5,6.7811
FAM014698.fasta,WAG_sampling_seq_data2_root_0.5,6.4549
FAM014668.fasta,WAG_sampling_seq_data2_root_0.5,6.7911
FAM014702.fasta,WAG_sampling_seq_data2_root_0.5,6.4373
FAM014697.fasta,WAG_sampling_seq_data2_root_0.5,6.7131
FAM014720.fasta,WAG_sampling_seq_data2_root_0.5,6.8568
FAM014750.fasta,WAG_sampling_seq_data2_root_0.5,6.8127
FAM014811.fasta,WAG_sampling_seq_data2_root_0.5,6.3926
FAM014860.fasta,WAG_sampling_seq_data2_root_0.5,6.9863
FAM014818.fasta,WAG_sampling_seq_data2_root_0.5,6.3804
FAM014882.fasta,WAG_sampling_seq_data2_root_0.5,7.3506
FAM014813.fasta,WAG_sampling_seq_data2_root_0.5,6.5145
FAM014897.fasta,WAG_sampling_seq_data2_root_0.5,6.6087
FAM014886.fasta,WAG_sampling_seq_data2_root_0.5,6.5677
FAM014900.fasta,WAG_sampling_seq_data2_root_0.5,7.2934
FAM014909.fasta,WAG_sampling_seq_data2_root_0.5,6.6106
FAM014677.fasta,WAG_sampling_seq_data2_root_0.5,6.8300
FAM014922.fasta,WAG_sampling_seq_data2_root_0.5,6.8385
FAM014911.fasta,WAG_sampling_seq_data2_root_0.5,6.5487
FAM014929.fasta,WAG_sampling_seq_data2_root_0.5,6.4222
FAM014723.fasta,WAG_sampling_seq_data2_root_0.5,6.8074
FAM014923.fasta,WAG_sampling_seq_data2_root_0.5,6.7291
FAM015039.fasta,WAG_sampling_seq_data2_root_0.5,6.8870
FAM015052.fasta,WAG_sampling_seq_data2_root_0.5,5.3564
FAM015061.fasta,WAG_sampling_seq_data2_root_0.5,6.8357
FAM015005.fasta,WAG_sampling_seq_data2_root_0.5,7.2006
FAM015021.fasta,WAG_sampling_seq_data2_root_0.5,7.3221
FAM015083.fasta,WAG_sampling_seq_data2_root_0.5,7.4906
FAM014907.fasta,WAG_sampling_seq_data2_root_0.5,6.4627
FAM015105.fasta,WAG_sampling_seq_data2_root_0.5,6.5865
FAM015171.fasta,WAG_sampling_seq_data2_root_0.5,6.6607
FAM015096.fasta,WAG_sampling_seq_data2_root_0.5,6.6177
FAM015204.fasta,WAG_sampling_seq_data2_root_0.5,6.6786
FAM015234.fasta,WAG_sampling_seq_data2_root_0.5,6.0678
FAM015133.fasta,WAG_sampling_seq_data2_root_0.5,6.7004
FAM015178.fasta,WAG_sampling_seq_data2_root_0.5,6.5563
FAM015231.fasta,WAG_sampling_seq_data2_root_0.5,6.9641
FAM015251.fasta,WAG_sampling_seq_data2_root_0.5,6.5218
FAM015247.fasta,WAG_sampling_seq_data2_root_0.5,6.6571
FAM015279.fasta,WAG_sampling_seq_data2_root_0.5,6.5306
FAM015306.fasta,WAG_sampling_seq_data2_root_0.5,6.9292
FAM015327.fasta,WAG_sampling_seq_data2_root_0.5,6.9324
FAM015331.fasta,WAG_sampling_seq_data2_root_0.5,6.9170
FAM015269.fasta,WAG_sampling_seq_data2_root_0.5,6.4478
FAM015403.fasta,WAG_sampling_seq_data2_root_0.5,6.9375
FAM015447.fasta,WAG_sampling_seq_data2_root_0.5,6.5626
FAM015397.fasta,WAG_sampling_seq_data2_root_0.5,6.4715
FAM015462.fasta,WAG_sampling_seq_data2_root_0.5,6.5300
FAM015361.fasta,WAG_sampling_seq_data2_root_0.5,6.8688
FAM015510.fasta,WAG_sampling_seq_data2_root_0.5,6.6507
FAM015526.fasta,WAG_sampling_seq_data2_root_0.5,6.3962
FAM015471.fasta,WAG_sampling_seq_data2_root_0.5,6.6233
FAM015555.fasta,WAG_sampling_seq_data2_root_0.5,6.5561
FAM015440.fasta,WAG_sampling_seq_data2_root_0.5,6.7629
FAM015557.fasta,WAG_sampling_seq_data2_root_0.5,6.7336
FAM015584.fasta,WAG_sampling_seq_data2_root_0.5,6.8205
FAM015627.fasta,WAG_sampling_seq_data2_root_0.5,7.1580
FAM015586.fasta,WAG_sampling_seq_data2_root_0.5,6.4189
FAM015696.fasta,WAG_sampling_seq_data2_root_0.5,6.9388
FAM015675.fasta,WAG_sampling_seq_data2_root_0.5,6.6773
FAM015650.fasta,WAG_sampling_seq_data2_root_0.5,7.3292
FAM015707.fasta,WAG_sampling_seq_data2_root_0.5,3.4350
FAM015706.fasta,WAG_sampling_seq_data2_root_0.5,6.5640
FAM015595.fasta,WAG_sampling_seq_data2_root_0.5,6.4619
FAM015713.fasta,WAG_sampling_seq_data2_root_0.5,6.6877
FAM015734.fasta,WAG_sampling_seq_data2_root_0.5,5.8792
FAM015778.fasta,WAG_sampling_seq_data2_root_0.5,8.6861
FAM015785.fasta,WAG_sampling_seq_data2_root_0.5,4.2745
FAM015709.fasta,WAG_sampling_seq_data2_root_0.5,6.4932
FAM015801.fasta,WAG_sampling_seq_data2_root_0.5,6.7128
FAM015735.fasta,WAG_sampling_seq_data2_root_0.5,6.5391
FAM015721.fasta,WAG_sampling_seq_data2_root_0.5,6.6145
FAM015812.fasta,WAG_sampling_seq_data2_root_0.5,6.4978
FAM015809.fasta,WAG_sampling_seq_data2_root_0.5,7.2443
FAM015821.fasta,WAG_sampling_seq_data2_root_0.5,6.6031
FAM015805.fasta,WAG_sampling_seq_data2_root_0.5,6.7314
FAM015829.fasta,WAG_sampling_seq_data2_root_0.5,4.5193
FAM015816.fasta,WAG_sampling_seq_data2_root_0.5,7.1277
FAM015826.fasta,WAG_sampling_seq_data2_root_0.5,5.1876
FAM015854.fasta,WAG_sampling_seq_data2_root_0.5,6.8879
FAM015851.fasta,WAG_sampling_seq_data2_root_0.5,6.7534
FAM015855.fasta,WAG_sampling_seq_data2_root_0.5,6.6531
FAM015823.fasta,WAG_sampling_seq_data2_root_0.5,6.8583
FAM015815.fasta,WAG_sampling_seq_data2_root_0.5,6.6219
FAM015865.fasta,WAG_sampling_seq_data2_root_0.5,6.4762
FAM015878.fasta,WAG_sampling_seq_data2_root_0.5,6.8382
FAM015873.fasta,WAG_sampling_seq_data2_root_0.5,6.8167
FAM015892.fasta,WAG_sampling_seq_data2_root_0.5,6.8118
FAM015890.fasta,WAG_sampling_seq_data2_root_0.5,6.9833
FAM015926.fasta,WAG_sampling_seq_data2_root_0.5,6.8491
FAM015937.fasta,WAG_sampling_seq_data2_root_0.5,6.6310
FAM015904.fasta,WAG_sampling_seq_data2_root_0.5,6.7627
FAM015981.fasta,WAG_sampling_seq_data2_root_0.5,5.4982
FAM015950.fasta,WAG_sampling_seq_data2_root_0.5,4.5156
FAM015966.fasta,WAG_sampling_seq_data2_root_0.5,6.5123
FAM015985.fasta,WAG_sampling_seq_data2_root_0.5,6.7267
FAM015853.fasta,WAG_sampling_seq_data2_root_0.5,6.5874
FAM015983.fasta,WAG_sampling_seq_data2_root_0.5,6.4356
FAM015986.fasta,WAG_sampling_seq_data2_root_0.5,6.7983
FAM016009.fasta,WAG_sampling_seq_data2_root_0.5,6.5223
FAM015996.fasta,WAG_sampling_seq_data2_root_0.5,7.2629
FAM016002.fasta,WAG_sampling_seq_data2_root_0.5,6.7167
FAM016029.fasta,WAG_sampling_seq_data2_root_0.5,7.1637
FAM016011.fasta,WAG_sampling_seq_data2_root_0.5,6.6319
FAM016005.fasta,WAG_sampling_seq_data2_root_0.5,6.7173
FAM016036.fasta,WAG_sampling_seq_data2_root_0.5,6.8404
FAM016019.fasta,WAG_sampling_seq_data2_root_0.5,6.8455
FAM016039.fasta,WAG_sampling_seq_data2_root_0.5,6.7467
FAM016123.fasta,WAG_sampling_seq_data2_root_0.5,6.2035
FAM016070.fasta,WAG_sampling_seq_data2_root_0.5,6.7834
FAM015882.fasta,WAG_sampling_seq_data2_root_0.5,6.6049
FAM016075.fasta,WAG_sampling_seq_data2_root_0.5,6.6640
FAM016079.fasta,WAG_sampling_seq_data2_root_0.5,6.6998
FAM016149.fasta,WAG_sampling_seq_data2_root_0.5,4.8270
FAM016146.fasta,WAG_sampling_seq_data2_root_0.5,5.2400
FAM016161.fasta,WAG_sampling_seq_data2_root_0.5,6.8852
FAM016216.fasta,WAG_sampling_seq_data2_root_0.5,6.9157
FAM016219.fasta,WAG_sampling_seq_data2_root_0.5,6.6234
FAM016230.fasta,WAG_sampling_seq_data2_root_0.5,4.9842
FAM016224.fasta,WAG_sampling_seq_data2_root_0.5,6.9152
FAM016206.fasta,WAG_sampling_seq_data2_root_0.5,6.4493
FAM016223.fasta,WAG_sampling_seq_data2_root_0.5,6.3493
FAM016246.fasta,WAG_sampling_seq_data2_root_0.5,6.8255
FAM016180.fasta,WAG_sampling_seq_data2_root_0.5,8.5245
FAM016335.fasta,WAG_sampling_seq_data2_root_0.5,6.9077
FAM016301.fasta,WAG_sampling_seq_data2_root_0.5,6.7809
FAM016367.fasta,WAG_sampling_seq_data2_root_0.5,6.5900
FAM016364.fasta,WAG_sampling_seq_data2_root_0.5,6.9479
FAM016401.fasta,WAG_sampling_seq_data2_root_0.5,6.2200
FAM016412.fasta,WAG_sampling_seq_data2_root_0.5,6.5249
FAM016436.fasta,WAG_sampling_seq_data2_root_0.5,6.8706
FAM016361.fasta,WAG_sampling_seq_data2_root_0.5,6.8371
FAM016438.fasta,WAG_sampling_seq_data2_root_0.5,7.3858
FAM016415.fasta,WAG_sampling_seq_data2_root_0.5,6.6936
FAM016456.fasta,WAG_sampling_seq_data2_root_0.5,7.2806
FAM016232.fasta,WAG_sampling_seq_data2_root_0.5,6.5635
FAM016487.fasta,WAG_sampling_seq_data2_root_0.5,6.8878
FAM016279.fasta,WAG_sampling_seq_data2_root_0.5,6.7624
FAM016500.fasta,WAG_sampling_seq_data2_root_0.5,6.7189
FAM016462.fasta,WAG_sampling_seq_data2_root_0.5,6.7850
FAM016493.fasta,WAG_sampling_seq_data2_root_0.5,6.6557
FAM016551.fasta,WAG_sampling_seq_data2_root_0.5,6.4652
FAM016529.fasta,WAG_sampling_seq_data2_root_0.5,6.6139
FAM016450.fasta,WAG_sampling_seq_data2_root_0.5,6.4904
FAM016565.fasta,WAG_sampling_seq_data2_root_0.5,7.4771
FAM016594.fasta,WAG_sampling_seq_data2_root_0.5,7.0373
FAM016588.fasta,WAG_sampling_seq_data2_root_0.5,6.9743
FAM016598.fasta,WAG_sampling_seq_data2_root_0.5,6.4668
FAM016632.fasta,WAG_sampling_seq_data2_root_0.5,5.0432
FAM016618.fasta,WAG_sampling_seq_data2_root_0.5,6.9684
FAM016440.fasta,WAG_sampling_seq_data2_root_0.5,6.6077
FAM016673.fasta,WAG_sampling_seq_data2_root_0.5,6.9532
FAM016675.fasta,WAG_sampling_seq_data2_root_0.5,6.7226
FAM016695.fasta,WAG_sampling_seq_data2_root_0.5,6.4894
FAM016761.fasta,WAG_sampling_seq_data2_root_0.5,7.1352
FAM016688.fasta,WAG_sampling_seq_data2_root_0.5,6.3052
FAM016816.fasta,WAG_sampling_seq_data2_root_0.5,6.7179
FAM016822.fasta,WAG_sampling_seq_data2_root_0.5,5.9814
FAM016827.fasta,WAG_sampling_seq_data2_root_0.5,7.1691
FAM016752.fasta,WAG_sampling_seq_data2_root_0.5,6.5196
FAM016829.fasta,WAG_sampling_seq_data2_root_0.5,5.9156
FAM016806.fasta,WAG_sampling_seq_data2_root_0.5,6.3727
FAM016700.fasta,WAG_sampling_seq_data2_root_0.5,6.6528
FAM016891.fasta,WAG_sampling_seq_data2_root_0.5,6.2569
FAM016855.fasta,WAG_sampling_seq_data2_root_0.5,6.7232
FAM016842.fasta,WAG_sampling_seq_data2_root_0.5,6.3985
FAM017020.fasta,WAG_sampling_seq_data2_root_0.5,7.1453
FAM016953.fasta,WAG_sampling_seq_data2_root_0.5,6.5335
FAM016892.fasta,WAG_sampling_seq_data2_root_0.5,6.7133
FAM016985.fasta,WAG_sampling_seq_data2_root_0.5,6.7704
FAM017028.fasta,WAG_sampling_seq_data2_root_0.5,6.7921
FAM017027.fasta,WAG_sampling_seq_data2_root_0.5,6.5784
FAM017029.fasta,WAG_sampling_seq_data2_root_0.5,6.6411
FAM016940.fasta,WAG_sampling_seq_data2_root_0.5,7.3322
FAM017042.fasta,WAG_sampling_seq_data2_root_0.5,6.9216
FAM017053.fasta,WAG_sampling_seq_data2_root_0.5,6.6862
FAM017025.fasta,WAG_sampling_seq_data2_root_0.5,6.5406
FAM017032.fasta,WAG_sampling_seq_data2_root_0.5,6.9921
FAM017069.fasta,WAG_sampling_seq_data2_root_0.5,6.5490
FAM017060.fasta,WAG_sampling_seq_data2_root_0.5,7.0595
FAM017089.fasta,WAG_sampling_seq_data2_root_0.5,6.7005
FAM017121.fasta,WAG_sampling_seq_data2_root_0.5,6.7513
FAM017064.fasta,WAG_sampling_seq_data2_root_0.5,6.3973
FAM017249.fasta,WAG_sampling_seq_data2_root_0.5,6.6706
FAM017095.fasta,WAG_sampling_seq_data2_root_0.5,6.9285
FAM017361.fasta,WAG_sampling_seq_data2_root_0.5,7.1824
FAM017199.fasta,WAG_sampling_seq_data2_root_0.5,6.5375
FAM017880.fasta,WAG_sampling_seq_data2_root_0.5,6.5237
FAM017590.fasta,WAG_sampling_seq_data2_root_0.5,6.5746
FAM018459.fasta,WAG_sampling_seq_data2_root_0.5,6.6191
FAM017174.fasta,WAG_sampling_seq_data2_root_0.5,6.6921
FAM017198.fasta,WAG_sampling_seq_data2_root_0.5,7.0141
FAM017263.fasta,WAG_sampling_seq_data2_root_0.5,6.3435
FAM018763.fasta,WAG_sampling_seq_data2_root_0.5,7.1671
FAM018572.fasta,WAG_sampling_seq_data2_root_0.5,6.5171
FAM018783.fasta,WAG_sampling_seq_data2_root_0.5,6.2042
FAM018609.fasta,WAG_sampling_seq_data2_root_0.5,6.6462
FAM019001.fasta,WAG_sampling_seq_data2_root_0.5,7.1517
FAM019380.fasta,WAG_sampling_seq_data2_root_0.5,6.7799
FAM018886.fasta,WAG_sampling_seq_data2_root_0.5,6.4938
FAM019520.fasta,WAG_sampling_seq_data2_root_0.5,6.9256
FAM019653.fasta,WAG_sampling_seq_data2_root_0.5,7.0167
FAM019563.fasta,WAG_sampling_seq_data2_root_0.5,7.2764
FAM019586.fasta,WAG_sampling_seq_data2_root_0.5,6.7405
FAM019554.fasta,WAG_sampling_seq_data2_root_0.5,6.6870
FAM019799.fasta,WAG_sampling_seq_data2_root_0.5,6.1106
FAM019709.fasta,WAG_sampling_seq_data2_root_0.5,6.8082
FAM019740.fasta,WAG_sampling_seq_data2_root_0.5,6.7040
FAM020065.fasta,WAG_sampling_seq_data2_root_0.5,7.0344
FAM020082.fasta,WAG_sampling_seq_data2_root_0.5,7.2749
FAM020094.fasta,WAG_sampling_seq_data2_root_0.5,8.5343
FAM020092.fasta,WAG_sampling_seq_data2_root_0.5,7.2875
FAM020229.fasta,WAG_sampling_seq_data2_root_0.5,7.9075
FAM020489.fasta,WAG_sampling_seq_data2_root_0.5,6.8276
FAM020380.fasta,WAG_sampling_seq_data2_root_0.5,7.4387
FAM020570.fasta,WAG_sampling_seq_data2_root_0.5,7.1664
FAM020793.fasta,WAG_sampling_seq_data2_root_0.5,7.0938
FAM020673.fasta,WAG_sampling_seq_data2_root_0.5,7.5128
FAM020815.fasta,WAG_sampling_seq_data2_root_0.5,6.6789
FAM021007.fasta,WAG_sampling_seq_data2_root_0.5,6.8866
FAM020953.fasta,WAG_sampling_seq_data2_root_0.5,6.5698
FAM020814.fasta,WAG_sampling_seq_data2_root_0.5,7.1040
FAM021087.fasta,WAG_sampling_seq_data2_root_0.5,7.0435
FAM021044.fasta,WAG_sampling_seq_data2_root_0.5,6.7571
FAM021030.fasta,WAG_sampling_seq_data2_root_0.5,6.6085
FAM021459.fasta,WAG_sampling_seq_data2_root_0.5,6.6188
FAM021688.fasta,WAG_sampling_seq_data2_root_0.5,6.5793
FAM021098.fasta,WAG_sampling_seq_data2_root_0.5,7.6795
FAM021474.fasta,WAG_sampling_seq_data2_root_0.5,6.9668
FAM021718.fasta,WAG_sampling_seq_data2_root_0.5,4.0665
FAM021734.fasta,WAG_sampling_seq_data2_root_0.5,7.0280
FAM021901.fasta,WAG_sampling_seq_data2_root_0.5,6.7876
FAM021836.fasta,WAG_sampling_seq_data2_root_0.5,6.9992
FAM021902.fasta,WAG_sampling_seq_data2_root_0.5,7.5760
FAM021702.fasta,WAG_sampling_seq_data2_root_0.5,7.4592
FAM021948.fasta,WAG_sampling_seq_data2_root_0.5,6.9850
FAM021984.fasta,WAG_sampling_seq_data2_root_0.5,6.3163
FAM022115.fasta,WAG_sampling_seq_data2_root_0.5,6.8429
FAM021911.fasta,WAG_sampling_seq_data2_root_0.5,6.4827
FAM022120.fasta,WAG_sampling_seq_data2_root_0.5,6.5866
FAM022285.fasta,WAG_sampling_seq_data2_root_0.5,6.9522
FAM022381.fasta,WAG_sampling_seq_data2_root_0.5,7.3406
FAM022591.fasta,WAG_sampling_seq_data2_root_0.5,8.7007
FAM022403.fasta,WAG_sampling_seq_data2_root_0.5,7.1877
FAM022741.fasta,WAG_sampling_seq_data2_root_0.5,6.8679
FAM022853.fasta,WAG_sampling_seq_data2_root_0.5,6.8826
FAM020314.fasta,WAG_sampling_seq_data2_root_0.5,7.0584
FAM022869.fasta,WAG_sampling_seq_data2_root_0.5,5.4106
FAM022754.fasta,WAG_sampling_seq_data2_root_0.5,6.6303
FAM022464.fasta,WAG_sampling_seq_data2_root_0.5,7.4557
FAM023020.fasta,WAG_sampling_seq_data2_root_0.5,7.0024
FAM022980.fasta,WAG_sampling_seq_data2_root_0.5,6.5372
FAM022956.fasta,WAG_sampling_seq_data2_root_0.5,6.7715
FAM022880.fasta,WAG_sampling_seq_data2_root_0.5,6.4351
FAM023066.fasta,WAG_sampling_seq_data2_root_0.5,6.0759
FAM023138.fasta,WAG_sampling_seq_data2_root_0.5,6.7699
FAM023285.fasta,WAG_sampling_seq_data2_root_0.5,7.8051
FAM023290.fasta,WAG_sampling_seq_data2_root_0.5,6.9128
FAM023328.fasta,WAG_sampling_seq_data2_root_0.5,7.9154
FAM023400.fasta,WAG_sampling_seq_data2_root_0.5,6.9514
FAM023535.fasta,WAG_sampling_seq_data2_root_0.5,7.1604
FAM023676.fasta,WAG_sampling_seq_data2_root_0.5,6.1241
FAM023730.fasta,WAG_sampling_seq_data2_root_0.5,7.3804
FAM023910.fasta,WAG_sampling_seq_data2_root_0.5,7.6775
FAM023903.fasta,WAG_sampling_seq_data2_root_0.5,7.4868
FAM024057.fasta,WAG_sampling_seq_data2_root_0.5,7.0039
FAM024225.fasta,WAG_sampling_seq_data2_root_0.5,6.8016
FAM024094.fasta,WAG_sampling_seq_data2_root_0.5,6.9577
FAM023481.fasta,WAG_sampling_seq_data2_root_0.5,6.6520
FAM021712.fasta,WAG_sampling_seq_data2_root_0.5,6.6593
FAM024286.fasta,WAG_sampling_seq_data2_root_0.5,7.0148
FAM024030.fasta,WAG_sampling_seq_data2_root_0.5,6.7308
FAM024229.fasta,WAG_sampling_seq_data2_root_0.5,6.6300
FAM024660.fasta,WAG_sampling_seq_data2_root_0.5,6.4447
FAM024608.fasta,WAG_sampling_seq_data2_root_0.5,6.5405
FAM024458.fasta,WAG_sampling_seq_data2_root_0.5,7.2793
FAM024496.fasta,WAG_sampling_seq_data2_root_0.5,6.8458
FAM024623.fasta,WAG_sampling_seq_data2_root_0.5,6.6363
FAM024814.fasta,WAG_sampling_seq_data2_root_0.5,6.6812
FAM024785.fasta,WAG_sampling_seq_data2_root_0.5,6.8631
FAM024934.fasta,WAG_sampling_seq_data2_root_0.5,6.6014
FAM024833.fasta,WAG_sampling_seq_data2_root_0.5,7.2230
FAM025108.fasta,WAG_sampling_seq_data2_root_0.5,7.1695
FAM024826.fasta,WAG_sampling_seq_data2_root_0.5,7.1438
FAM025125.fasta,WAG_sampling_seq_data2_root_0.5,5.8225
FAM024939.fasta,WAG_sampling_seq_data2_root_0.5,7.0312
FAM025288.fasta,WAG_sampling_seq_data2_root_0.5,7.1292
FAM025310.fasta,WAG_sampling_seq_data2_root_0.5,6.8393
FAM025448.fasta,WAG_sampling_seq_data2_root_0.5,8.4575
FAM025250.fasta,WAG_sampling_seq_data2_root_0.5,7.5328
FAM025224.fasta,WAG_sampling_seq_data2_root_0.5,6.4207
FAM025528.fasta,WAG_sampling_seq_data2_root_0.5,6.7079
FAM025531.fasta,WAG_sampling_seq_data2_root_0.5,5.5198
FAM025664.fasta,WAG_sampling_seq_data2_root_0.5,5.9911
FAM025652.fasta,WAG_sampling_seq_data2_root_0.5,6.5441
FAM025189.fasta,WAG_sampling_seq_data2_root_0.5,6.9072
FAM025483.fasta,WAG_sampling_seq_data2_root_0.5,6.5324
FAM025917.fasta,WAG_sampling_seq_data2_root_0.5,7.1974
FAM025740.fasta,WAG_sampling_seq_data2_root_0.5,6.7248
FAM026133.fasta,WAG_sampling_seq_data2_root_0.5,7.6497
FAM025990.fasta,WAG_sampling_seq_data2_root_0.5,6.7075
