File,Simulation_Type,Average_Distance
FAM014911.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4108
FAM014922.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3582
FAM014923.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8046
FAM014929.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.9263
FAM015039.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6972
FAM015052.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7177
FAM015061.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4363
FAM015005.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4695
FAM015021.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5745
FAM015083.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6689
FAM014723.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5134
FAM015105.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5638
FAM014907.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3798
FAM015096.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5599
FAM015171.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5868
FAM015234.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4235
FAM015133.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4781
FAM015247.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4535
FAM015204.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6953
FAM015178.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3131
FAM015279.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6970
FAM015251.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6321
FAM015306.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.1982
FAM015331.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4320
FAM015231.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7250
FAM015327.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7867
FAM015269.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5389
FAM015403.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4363
FAM015361.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8159
FAM015447.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.4639
FAM015397.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5292
FAM015462.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5403
FAM015510.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5272
FAM015526.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.2592
FAM015555.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3074
FAM015471.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8564
FAM015557.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4842
FAM015440.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8782
FAM015584.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9166
FAM015627.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.8201
FAM015650.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4710
FAM015675.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6422
FAM015586.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5004
FAM015696.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.1723
FAM015707.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.2665
FAM015706.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.1063
FAM015595.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5743
FAM015713.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5767
FAM015734.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6074
FAM015778.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4669
FAM015735.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5371
FAM015709.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3794
FAM015785.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.6454
FAM015801.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5764
FAM015721.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3783
FAM015812.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6097
FAM015809.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4642
FAM015805.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8865
FAM015821.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5251
FAM015816.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4277
FAM015829.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.2913
FAM015826.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9999
FAM015854.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8243
FAM015815.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4932
FAM015823.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8307
FAM015851.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8255
FAM015855.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,4.9508
FAM015878.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6503
FAM015873.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0880
FAM015890.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9500
FAM015865.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7259
FAM015892.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,4.9738
FAM015926.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,3.8573
FAM015853.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4968
FAM015937.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6704
FAM015981.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.4908
FAM015904.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6016
FAM015985.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6180
FAM015950.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3839
FAM015966.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7208
FAM015983.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6214
FAM015986.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6632
FAM015996.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8924
FAM016009.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7286
FAM016002.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4912
FAM016029.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3841
FAM016005.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8308
FAM016011.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5962
FAM015882.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4630
FAM016036.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5318
FAM016039.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4998
FAM016019.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3711
FAM016123.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4501
FAM016070.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9150
FAM016079.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4511
FAM016161.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6093
FAM016149.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9548
FAM016146.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8951
FAM016075.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3974
FAM016219.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4747
FAM016216.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6470
FAM016224.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5187
FAM016230.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.4272
FAM016206.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6535
FAM016246.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7829
FAM016180.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8986
FAM016223.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7349
FAM016301.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6399
FAM016335.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6957
FAM016367.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5004
FAM016364.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4266
FAM016401.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6225
FAM016412.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5288
FAM016415.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4941
FAM016436.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4447
FAM016361.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8067
FAM016438.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6325
FAM016456.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8737
FAM016232.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6269
FAM016462.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6033
FAM016487.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5899
FAM016279.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6387
FAM016493.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4395
FAM016500.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.2446
FAM016551.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6058
FAM016529.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7749
FAM016594.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4956
FAM016588.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.1179
FAM016565.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9648
FAM016598.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.8551
FAM016618.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8998
FAM016440.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5019
FAM016450.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5472
FAM016632.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7144
FAM016673.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3289
FAM016695.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4304
FAM016675.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7488
FAM016688.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4809
FAM016761.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9883
FAM016816.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.3717
FAM016827.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5764
FAM016752.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5113
FAM016822.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5119
FAM016829.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6185
FAM016806.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,5.6108
FAM016700.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5288
FAM016891.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9059
FAM016842.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4292
FAM016855.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.1918
FAM017020.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0103
FAM016953.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6904
FAM016892.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5648
FAM016985.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3926
FAM017028.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8545
FAM017027.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5913
FAM016940.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8790
FAM017029.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7594
FAM017042.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3221
FAM017025.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5888
FAM017032.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9072
FAM017053.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9839
FAM017064.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9674
FAM017121.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6482
FAM017060.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8666
FAM017089.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9440
FAM017069.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8158
FAM017249.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8007
FAM017199.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5476
FAM017361.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0298
FAM017174.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5230
FAM017095.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3105
FAM017590.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7084
FAM017198.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.2078
FAM017880.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6569
FAM018459.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5941
FAM018572.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4146
FAM018609.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7982
FAM018763.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.3369
FAM017263.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5279
FAM018783.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8114
FAM019380.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8338
FAM019001.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0806
FAM018886.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7897
FAM019563.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8213
FAM019653.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5041
FAM019520.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8649
FAM019586.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0188
FAM019799.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7831
FAM019554.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8098
FAM019709.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.7620
FAM019740.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6076
FAM020065.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6589
FAM020082.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6712
FAM020092.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.3083
FAM020094.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0099
FAM020229.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.4187
FAM020489.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9767
FAM020380.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9341
FAM020570.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.1241
FAM020673.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9381
FAM020793.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.5495
FAM020953.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8108
FAM021007.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0109
FAM020815.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.4918
FAM020814.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.6503
FAM021030.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8095
FAM021044.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,7.0780
FAM021087.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.9226
FAM021688.fasta,WAG_frequencies_posterior_extra_length_data2_ext_0.1,6.8412
