File,Simulation_Type,Average_Distance
FAM013137.fasta,DSO78_frequencies,6.0744
FAM013161.fasta,DSO78_frequencies,5.7324
FAM012910.fasta,DSO78_frequencies,7.5304
FAM013064.fasta,DSO78_frequencies,6.7487
FAM013310.fasta,DSO78_frequencies,6.9052
FAM013190.fasta,DSO78_frequencies,6.7894
FAM013595.fasta,DSO78_frequencies,5.5031
FAM013698.fasta,DSO78_frequencies,6.7055
FAM013846.fasta,DSO78_frequencies,4.8567
FAM013215.fasta,DSO78_frequencies,7.1748
FAM014243.fasta,DSO78_frequencies,4.6478
FAM013733.fasta,DSO78_frequencies,6.7419
FAM014246.fasta,DSO78_frequencies,5.2505
FAM014058.fasta,DSO78_frequencies,6.9896
FAM014203.fasta,DSO78_frequencies,7.2251
FAM014269.fasta,DSO78_frequencies,6.8688
FAM013551.fasta,DSO78_frequencies,7.0439
FAM014261.fasta,DSO78_frequencies,6.4973
FAM014315.fasta,DSO78_frequencies,5.3221
FAM014320.fasta,DSO78_frequencies,6.3072
FAM014263.fasta,DSO78_frequencies,6.4990
FAM014482.fasta,DSO78_frequencies,5.9273
FAM014456.fasta,DSO78_frequencies,6.9360
FAM014364.fasta,DSO78_frequencies,6.5253
FAM014518.fasta,DSO78_frequencies,7.0866
FAM014513.fasta,DSO78_frequencies,6.6631
FAM014552.fasta,DSO78_frequencies,6.9029
FAM014575.fasta,DSO78_frequencies,3.9026
FAM014562.fasta,DSO78_frequencies,6.5013
FAM014601.fasta,DSO78_frequencies,6.5049
FAM014428.fasta,DSO78_frequencies,6.5884
FAM014632.fasta,DSO78_frequencies,6.6112
FAM014683.fasta,DSO78_frequencies,4.4128
FAM014455.fasta,DSO78_frequencies,6.4568
FAM014697.fasta,DSO78_frequencies,6.4787
FAM014698.fasta,DSO78_frequencies,6.4383
FAM014668.fasta,DSO78_frequencies,6.4606
FAM014702.fasta,DSO78_frequencies,6.5240
FAM014720.fasta,DSO78_frequencies,6.6582
FAM014750.fasta,DSO78_frequencies,5.6432
FAM014811.fasta,DSO78_frequencies,6.4880
FAM014860.fasta,DSO78_frequencies,5.4456
FAM014818.fasta,DSO78_frequencies,6.4398
FAM014882.fasta,DSO78_frequencies,7.2934
FAM014813.fasta,DSO78_frequencies,6.3235
FAM014897.fasta,DSO78_frequencies,6.8823
FAM014677.fasta,DSO78_frequencies,6.5824
FAM014886.fasta,DSO78_frequencies,6.9312
FAM014900.fasta,DSO78_frequencies,5.5297
FAM014909.fasta,DSO78_frequencies,6.5793
FAM014723.fasta,DSO78_frequencies,6.6741
FAM014922.fasta,DSO78_frequencies,6.6460
FAM014929.fasta,DSO78_frequencies,7.0858
FAM014911.fasta,DSO78_frequencies,6.9220
FAM015039.fasta,DSO78_frequencies,4.7775
FAM014907.fasta,DSO78_frequencies,6.5124
FAM014923.fasta,DSO78_frequencies,6.6748
FAM015021.fasta,DSO78_frequencies,7.3972
FAM015061.fasta,DSO78_frequencies,3.0375
FAM015052.fasta,DSO78_frequencies,5.4043
FAM015083.fasta,DSO78_frequencies,6.7671
FAM015005.fasta,DSO78_frequencies,6.7388
FAM015105.fasta,DSO78_frequencies,6.3957
FAM015133.fasta,DSO78_frequencies,6.7313
FAM015178.fasta,DSO78_frequencies,6.5034
FAM015234.fasta,DSO78_frequencies,6.6897
FAM015096.fasta,DSO78_frequencies,6.8832
FAM015204.fasta,DSO78_frequencies,6.5553
FAM015171.fasta,DSO78_frequencies,6.5364
FAM015247.fasta,DSO78_frequencies,6.5175
FAM015279.fasta,DSO78_frequencies,4.4694
FAM015251.fasta,DSO78_frequencies,6.6687
FAM015306.fasta,DSO78_frequencies,6.8947
FAM015327.fasta,DSO78_frequencies,6.4512
FAM015269.fasta,DSO78_frequencies,6.5218
FAM015331.fasta,DSO78_frequencies,5.5731
FAM015231.fasta,DSO78_frequencies,7.6767
FAM015403.fasta,DSO78_frequencies,6.8510
FAM015361.fasta,DSO78_frequencies,6.6799
FAM015447.fasta,DSO78_frequencies,4.6602
FAM015510.fasta,DSO78_frequencies,3.9820
FAM015397.fasta,DSO78_frequencies,6.5182
FAM015462.fasta,DSO78_frequencies,6.4453
FAM015526.fasta,DSO78_frequencies,3.8434
FAM015471.fasta,DSO78_frequencies,6.7022
FAM015440.fasta,DSO78_frequencies,7.2322
FAM015584.fasta,DSO78_frequencies,4.2811
FAM015555.fasta,DSO78_frequencies,5.5757
FAM015586.fasta,DSO78_frequencies,6.5685
FAM015557.fasta,DSO78_frequencies,6.7019
FAM015627.fasta,DSO78_frequencies,6.9529
FAM015675.fasta,DSO78_frequencies,7.2525
FAM015706.fasta,DSO78_frequencies,5.9885
FAM015696.fasta,DSO78_frequencies,7.0092
FAM015650.fasta,DSO78_frequencies,6.7305
FAM015595.fasta,DSO78_frequencies,5.0610
FAM015707.fasta,DSO78_frequencies,2.0068
FAM015734.fasta,DSO78_frequencies,5.7622
FAM015735.fasta,DSO78_frequencies,6.5279
FAM015778.fasta,DSO78_frequencies,2.7542
FAM015713.fasta,DSO78_frequencies,5.7695
FAM015785.fasta,DSO78_frequencies,7.0519
FAM015709.fasta,DSO78_frequencies,5.8858
FAM015801.fasta,DSO78_frequencies,5.2461
FAM015721.fasta,DSO78_frequencies,6.5539
FAM015812.fasta,DSO78_frequencies,6.5124
FAM015809.fasta,DSO78_frequencies,7.3736
FAM015821.fasta,DSO78_frequencies,6.6148
FAM015816.fasta,DSO78_frequencies,6.4591
FAM015805.fasta,DSO78_frequencies,6.5906
FAM015829.fasta,DSO78_frequencies,4.6397
FAM015826.fasta,DSO78_frequencies,7.5673
FAM015854.fasta,DSO78_frequencies,6.6717
FAM015855.fasta,DSO78_frequencies,6.8333
FAM015823.fasta,DSO78_frequencies,6.8426
FAM015865.fasta,DSO78_frequencies,6.6696
FAM015873.fasta,DSO78_frequencies,6.7277
FAM015851.fasta,DSO78_frequencies,6.4573
FAM015815.fasta,DSO78_frequencies,6.6102
FAM015878.fasta,DSO78_frequencies,7.0791
FAM015890.fasta,DSO78_frequencies,7.0564
FAM015892.fasta,DSO78_frequencies,6.9736
FAM015926.fasta,DSO78_frequencies,5.6758
FAM015950.fasta,DSO78_frequencies,6.2713
FAM015904.fasta,DSO78_frequencies,6.3742
FAM015981.fasta,DSO78_frequencies,3.2278
FAM015937.fasta,DSO78_frequencies,6.6769
FAM015966.fasta,DSO78_frequencies,6.6739
FAM015985.fasta,DSO78_frequencies,6.7354
FAM015983.fasta,DSO78_frequencies,6.6411
FAM015986.fasta,DSO78_frequencies,7.0053
FAM015853.fasta,DSO78_frequencies,6.5611
FAM016002.fasta,DSO78_frequencies,6.7566
FAM015996.fasta,DSO78_frequencies,5.6023
FAM016005.fasta,DSO78_frequencies,7.0703
FAM016029.fasta,DSO78_frequencies,7.4343
FAM016009.fasta,DSO78_frequencies,6.9435
FAM016036.fasta,DSO78_frequencies,6.8771
FAM016019.fasta,DSO78_frequencies,6.6365
FAM016011.fasta,DSO78_frequencies,6.4376
FAM016039.fasta,DSO78_frequencies,6.6076
FAM015882.fasta,DSO78_frequencies,6.5723
FAM016123.fasta,DSO78_frequencies,6.8081
FAM016146.fasta,DSO78_frequencies,6.5829
FAM016070.fasta,DSO78_frequencies,6.8380
FAM016075.fasta,DSO78_frequencies,6.7839
FAM016161.fasta,DSO78_frequencies,6.8758
FAM016149.fasta,DSO78_frequencies,4.7483
FAM016079.fasta,DSO78_frequencies,6.5494
FAM016206.fasta,DSO78_frequencies,6.5704
FAM016219.fasta,DSO78_frequencies,6.6592
FAM016216.fasta,DSO78_frequencies,6.9724
FAM016230.fasta,DSO78_frequencies,7.2629
FAM016224.fasta,DSO78_frequencies,6.6803
FAM016223.fasta,DSO78_frequencies,6.5793
FAM016246.fasta,DSO78_frequencies,6.5209
FAM016180.fasta,DSO78_frequencies,8.0905
FAM016335.fasta,DSO78_frequencies,6.6914
FAM016301.fasta,DSO78_frequencies,6.6998
FAM016367.fasta,DSO78_frequencies,6.5128
FAM016401.fasta,DSO78_frequencies,5.9075
FAM016364.fasta,DSO78_frequencies,6.5828
FAM016361.fasta,DSO78_frequencies,6.7095
FAM016436.fasta,DSO78_frequencies,6.6140
FAM016412.fasta,DSO78_frequencies,6.0088
FAM016415.fasta,DSO78_frequencies,6.6432
FAM016438.fasta,DSO78_frequencies,7.1261
FAM016232.fasta,DSO78_frequencies,6.7626
FAM016456.fasta,DSO78_frequencies,4.4516
FAM016487.fasta,DSO78_frequencies,7.0468
FAM016462.fasta,DSO78_frequencies,6.6131
FAM016450.fasta,DSO78_frequencies,6.6683
FAM016493.fasta,DSO78_frequencies,6.5290
FAM016279.fasta,DSO78_frequencies,6.5008
FAM016500.fasta,DSO78_frequencies,6.1143
FAM016529.fasta,DSO78_frequencies,6.9613
FAM016551.fasta,DSO78_frequencies,5.9899
FAM016594.fasta,DSO78_frequencies,6.2612
FAM016598.fasta,DSO78_frequencies,4.8078
FAM016588.fasta,DSO78_frequencies,6.8200
FAM016565.fasta,DSO78_frequencies,7.5025
FAM016632.fasta,DSO78_frequencies,6.7265
FAM016688.fasta,DSO78_frequencies,6.5623
FAM016618.fasta,DSO78_frequencies,6.8592
FAM016675.fasta,DSO78_frequencies,7.2475
FAM016673.fasta,DSO78_frequencies,6.2699
FAM016695.fasta,DSO78_frequencies,6.7178
FAM016761.fasta,DSO78_frequencies,6.9821
FAM016752.fasta,DSO78_frequencies,6.0555
FAM016440.fasta,DSO78_frequencies,6.5706
FAM016816.fasta,DSO78_frequencies,7.1552
FAM016829.fasta,DSO78_frequencies,5.2589
FAM016827.fasta,DSO78_frequencies,4.5392
FAM016822.fasta,DSO78_frequencies,4.2277
FAM016806.fasta,DSO78_frequencies,6.5087
FAM016700.fasta,DSO78_frequencies,6.6738
FAM016891.fasta,DSO78_frequencies,6.0115
FAM016855.fasta,DSO78_frequencies,6.5230
FAM016953.fasta,DSO78_frequencies,6.5370
FAM016892.fasta,DSO78_frequencies,6.7097
FAM016842.fasta,DSO78_frequencies,6.5707
FAM017020.fasta,DSO78_frequencies,7.2648
FAM017028.fasta,DSO78_frequencies,6.9206
FAM016985.fasta,DSO78_frequencies,6.5073
FAM017027.fasta,DSO78_frequencies,6.5791
FAM016940.fasta,DSO78_frequencies,7.0864
FAM017042.fasta,DSO78_frequencies,6.7947
FAM017025.fasta,DSO78_frequencies,6.6684
FAM017029.fasta,DSO78_frequencies,5.6259
FAM017032.fasta,DSO78_frequencies,6.8257
FAM017053.fasta,DSO78_frequencies,6.0607
FAM017064.fasta,DSO78_frequencies,6.8723
FAM017089.fasta,DSO78_frequencies,6.5110
FAM017069.fasta,DSO78_frequencies,6.2970
FAM017121.fasta,DSO78_frequencies,6.6667
FAM017060.fasta,DSO78_frequencies,6.9864
FAM017095.fasta,DSO78_frequencies,7.3249
FAM017174.fasta,DSO78_frequencies,6.5647
FAM017361.fasta,DSO78_frequencies,7.1015
FAM017199.fasta,DSO78_frequencies,6.3055
FAM017249.fasta,DSO78_frequencies,4.7006
FAM017880.fasta,DSO78_frequencies,6.5196
FAM017590.fasta,DSO78_frequencies,6.4631
FAM017198.fasta,DSO78_frequencies,6.6432
FAM018459.fasta,DSO78_frequencies,6.6978
FAM018783.fasta,DSO78_frequencies,6.8132
FAM018763.fasta,DSO78_frequencies,7.1217
FAM018572.fasta,DSO78_frequencies,6.7736
FAM017263.fasta,DSO78_frequencies,6.9375
FAM018609.fasta,DSO78_frequencies,6.7922
FAM019001.fasta,DSO78_frequencies,7.4610
FAM018886.fasta,DSO78_frequencies,6.5362
FAM019380.fasta,DSO78_frequencies,5.9335
FAM019653.fasta,DSO78_frequencies,4.6212
FAM019520.fasta,DSO78_frequencies,7.0247
FAM019586.fasta,DSO78_frequencies,6.7911
FAM019563.fasta,DSO78_frequencies,7.1386
FAM019554.fasta,DSO78_frequencies,6.6821
FAM019799.fasta,DSO78_frequencies,7.3673
FAM020065.fasta,DSO78_frequencies,7.0183
FAM019709.fasta,DSO78_frequencies,7.1502
FAM019740.fasta,DSO78_frequencies,6.6740
FAM020082.fasta,DSO78_frequencies,7.2587
FAM020092.fasta,DSO78_frequencies,7.8000
FAM020229.fasta,DSO78_frequencies,8.0114
FAM020094.fasta,DSO78_frequencies,7.7063
FAM020380.fasta,DSO78_frequencies,7.2782
FAM020489.fasta,DSO78_frequencies,7.0785
FAM020793.fasta,DSO78_frequencies,6.4982
FAM020570.fasta,DSO78_frequencies,6.8092
FAM020673.fasta,DSO78_frequencies,7.0624
FAM020953.fasta,DSO78_frequencies,6.6376
FAM020814.fasta,DSO78_frequencies,4.5878
FAM021007.fasta,DSO78_frequencies,6.9617
FAM020815.fasta,DSO78_frequencies,6.7896
FAM021030.fasta,DSO78_frequencies,6.8344
FAM021087.fasta,DSO78_frequencies,7.0932
FAM021044.fasta,DSO78_frequencies,6.6261
FAM021459.fasta,DSO78_frequencies,6.4684
FAM021688.fasta,DSO78_frequencies,6.6890
FAM021098.fasta,DSO78_frequencies,7.5752
FAM021718.fasta,DSO78_frequencies,5.0168
FAM021734.fasta,DSO78_frequencies,6.4668
FAM021474.fasta,DSO78_frequencies,6.9141
FAM021836.fasta,DSO78_frequencies,6.4113
FAM021901.fasta,DSO78_frequencies,6.8175
FAM021902.fasta,DSO78_frequencies,6.4355
FAM021702.fasta,DSO78_frequencies,7.0022
FAM021911.fasta,DSO78_frequencies,6.6017
FAM021948.fasta,DSO78_frequencies,7.1222
FAM021984.fasta,DSO78_frequencies,6.9858
FAM022115.fasta,DSO78_frequencies,7.2849
FAM022381.fasta,DSO78_frequencies,6.1761
FAM022120.fasta,DSO78_frequencies,6.6891
FAM022403.fasta,DSO78_frequencies,7.0994
FAM022591.fasta,DSO78_frequencies,13.0224
FAM022285.fasta,DSO78_frequencies,5.3064
FAM022741.fasta,DSO78_frequencies,5.7183
FAM022853.fasta,DSO78_frequencies,4.1025
FAM022754.fasta,DSO78_frequencies,6.7025
FAM022869.fasta,DSO78_frequencies,6.5555
FAM022880.fasta,DSO78_frequencies,6.5023
FAM022956.fasta,DSO78_frequencies,6.8242
FAM022464.fasta,DSO78_frequencies,7.1519
FAM022980.fasta,DSO78_frequencies,5.9893
FAM023020.fasta,DSO78_frequencies,6.8877
FAM023138.fasta,DSO78_frequencies,6.4402
FAM023285.fasta,DSO78_frequencies,7.6720
FAM023066.fasta,DSO78_frequencies,6.6278
FAM023290.fasta,DSO78_frequencies,4.0356
FAM023328.fasta,DSO78_frequencies,6.8037
FAM021712.fasta,DSO78_frequencies,6.8484
FAM023400.fasta,DSO78_frequencies,6.5428
FAM023676.fasta,DSO78_frequencies,6.6509
FAM023535.fasta,DSO78_frequencies,7.1874
FAM023910.fasta,DSO78_frequencies,7.1359
FAM023730.fasta,DSO78_frequencies,6.4881
FAM023481.fasta,DSO78_frequencies,6.0310
FAM023903.fasta,DSO78_frequencies,7.0793
FAM024057.fasta,DSO78_frequencies,6.4558
FAM024225.fasta,DSO78_frequencies,6.1792
FAM024094.fasta,DSO78_frequencies,7.4073
FAM024286.fasta,DSO78_frequencies,7.4358
FAM024229.fasta,DSO78_frequencies,6.8276
FAM024030.fasta,DSO78_frequencies,6.5348
FAM024458.fasta,DSO78_frequencies,7.3845
FAM024608.fasta,DSO78_frequencies,5.1195
FAM024496.fasta,DSO78_frequencies,6.7566
FAM024660.fasta,DSO78_frequencies,6.9593
FAM024814.fasta,DSO78_frequencies,6.5196
FAM024785.fasta,DSO78_frequencies,6.4871
FAM024623.fasta,DSO78_frequencies,6.6843
FAM024826.fasta,DSO78_frequencies,7.2774
FAM024934.fasta,DSO78_frequencies,7.1311
FAM024833.fasta,DSO78_frequencies,7.2310
FAM025125.fasta,DSO78_frequencies,5.5076
FAM024939.fasta,DSO78_frequencies,7.1615
FAM025108.fasta,DSO78_frequencies,7.2594
FAM020314.fasta,DSO78_frequencies,6.9678
FAM025224.fasta,DSO78_frequencies,6.5883
FAM025288.fasta,DSO78_frequencies,5.8908
FAM025310.fasta,DSO78_frequencies,5.0429
FAM025528.fasta,DSO78_frequencies,6.8482
FAM025448.fasta,DSO78_frequencies,7.9442
FAM025250.fasta,DSO78_frequencies,6.9291
FAM025189.fasta,DSO78_frequencies,6.7737
FAM025483.fasta,DSO78_frequencies,6.4282
FAM025531.fasta,DSO78_frequencies,6.7634
FAM025664.fasta,DSO78_frequencies,6.5703
FAM025652.fasta,DSO78_frequencies,6.9117
FAM025740.fasta,DSO78_frequencies,6.7897
FAM025917.fasta,DSO78_frequencies,5.1111
FAM025990.fasta,DSO78_frequencies,6.9654
FAM026133.fasta,DSO78_frequencies,6.7824
FAM026145.fasta,DSO78_frequencies,6.3265
FAM026086.fasta,DSO78_frequencies,7.2815
FAM025910.fasta,DSO78_frequencies,7.1889
FAM026359.fasta,DSO78_frequencies,3.2040
FAM026334.fasta,DSO78_frequencies,7.2218
FAM026372.fasta,DSO78_frequencies,6.4931
FAM026391.fasta,DSO78_frequencies,6.4588
FAM026350.fasta,DSO78_frequencies,6.6534
FAM026348.fasta,DSO78_frequencies,6.5438
FAM026333.fasta,DSO78_frequencies,6.9015
FAM026410.fasta,DSO78_frequencies,6.6962
FAM026438.fasta,DSO78_frequencies,6.7722
FAM026423.fasta,DSO78_frequencies,6.4960
FAM026426.fasta,DSO78_frequencies,6.0295
FAM026376.fasta,DSO78_frequencies,6.8663
FAM026462.fasta,DSO78_frequencies,7.2815
FAM026417.fasta,DSO78_frequencies,5.1116
FAM026464.fasta,DSO78_frequencies,5.9997
FAM026448.fasta,DSO78_frequencies,6.8555
FAM026455.fasta,DSO78_frequencies,6.5819
FAM026487.fasta,DSO78_frequencies,6.8764
FAM026488.fasta,DSO78_frequencies,6.4840
FAM026523.fasta,DSO78_frequencies,7.6977
FAM026524.fasta,DSO78_frequencies,7.2626
FAM026529.fasta,DSO78_frequencies,6.5644
FAM026497.fasta,DSO78_frequencies,6.5231
FAM026553.fasta,DSO78_frequencies,5.1680
FAM026580.fasta,DSO78_frequencies,7.2403
FAM026594.fasta,DSO78_frequencies,6.3718
FAM026549.fasta,DSO78_frequencies,6.7372
FAM026616.fasta,DSO78_frequencies,4.4595
FAM026572.fasta,DSO78_frequencies,6.4477
FAM026600.fasta,DSO78_frequencies,7.0714
FAM026624.fasta,DSO78_frequencies,6.3335
FAM026653.fasta,DSO78_frequencies,6.6104
FAM026652.fasta,DSO78_frequencies,6.6857
FAM026663.fasta,DSO78_frequencies,6.6500
FAM026699.fasta,DSO78_frequencies,7.2317
FAM026674.fasta,DSO78_frequencies,7.4091
FAM026686.fasta,DSO78_frequencies,6.6929
FAM026731.fasta,DSO78_frequencies,4.9361
FAM026732.fasta,DSO78_frequencies,4.2224
FAM026760.fasta,DSO78_frequencies,6.7301
FAM026747.fasta,DSO78_frequencies,6.4931
FAM026744.fasta,DSO78_frequencies,6.8316
FAM026762.fasta,DSO78_frequencies,7.4100
FAM026761.fasta,DSO78_frequencies,6.2571
FAM026778.fasta,DSO78_frequencies,5.5636
FAM026776.fasta,DSO78_frequencies,6.5646
FAM026781.fasta,DSO78_frequencies,6.7939
FAM026664.fasta,DSO78_frequencies,6.9176
FAM026799.fasta,DSO78_frequencies,6.6627
FAM026815.fasta,DSO78_frequencies,6.3669
FAM026798.fasta,DSO78_frequencies,7.0378
FAM026502.fasta,DSO78_frequencies,6.6676
FAM026844.fasta,DSO78_frequencies,7.3537
FAM026779.fasta,DSO78_frequencies,6.8828
FAM026823.fasta,DSO78_frequencies,6.4770
FAM026857.fasta,DSO78_frequencies,5.8019
FAM026822.fasta,DSO78_frequencies,6.6592
FAM026885.fasta,DSO78_frequencies,6.4863
FAM026887.fasta,DSO78_frequencies,6.6020
FAM026849.fasta,DSO78_frequencies,7.0350
FAM026884.fasta,DSO78_frequencies,6.8525
FAM026893.fasta,DSO78_frequencies,4.7682
FAM026904.fasta,DSO78_frequencies,5.4547
FAM026899.fasta,DSO78_frequencies,6.9047
FAM026883.fasta,DSO78_frequencies,6.6278
FAM026908.fasta,DSO78_frequencies,7.1620
FAM026888.fasta,DSO78_frequencies,6.7238
FAM026903.fasta,DSO78_frequencies,6.6278
FAM026929.fasta,DSO78_frequencies,6.2885
FAM026931.fasta,DSO78_frequencies,6.5392
FAM026920.fasta,DSO78_frequencies,3.8596
FAM026949.fasta,DSO78_frequencies,7.4919
FAM026954.fasta,DSO78_frequencies,6.7930
FAM026964.fasta,DSO78_frequencies,4.9710
FAM026957.fasta,DSO78_frequencies,7.0696
FAM026918.fasta,DSO78_frequencies,6.4829
FAM026951.fasta,DSO78_frequencies,6.8716
FAM026988.fasta,DSO78_frequencies,5.0729
FAM026971.fasta,DSO78_frequencies,7.3365
FAM027004.fasta,DSO78_frequencies,6.8359
FAM026975.fasta,DSO78_frequencies,6.7727
FAM027014.fasta,DSO78_frequencies,4.2800
FAM027029.fasta,DSO78_frequencies,5.3548
FAM027034.fasta,DSO78_frequencies,3.8516
FAM027041.fasta,DSO78_frequencies,3.9542
FAM027011.fasta,DSO78_frequencies,6.2112
FAM027022.fasta,DSO78_frequencies,6.8733
FAM027057.fasta,DSO78_frequencies,7.1743
FAM027042.fasta,DSO78_frequencies,6.9995
FAM027066.fasta,DSO78_frequencies,7.2664
FAM027080.fasta,DSO78_frequencies,6.6838
FAM027085.fasta,DSO78_frequencies,5.7958
FAM027075.fasta,DSO78_frequencies,6.4799
FAM026989.fasta,DSO78_frequencies,7.3573
FAM027105.fasta,DSO78_frequencies,7.0855
FAM027102.fasta,DSO78_frequencies,7.0335
FAM027006.fasta,DSO78_frequencies,7.0568
FAM027115.fasta,DSO78_frequencies,6.2055
FAM027090.fasta,DSO78_frequencies,5.3390
FAM027107.fasta,DSO78_frequencies,5.3951
FAM027063.fasta,DSO78_frequencies,4.4640
FAM027127.fasta,DSO78_frequencies,6.5925
FAM027138.fasta,DSO78_frequencies,7.1715
FAM027135.fasta,DSO78_frequencies,6.8191
FAM027121.fasta,DSO78_frequencies,5.5009
FAM027143.fasta,DSO78_frequencies,6.8553
FAM027145.fasta,DSO78_frequencies,7.1421
FAM027174.fasta,DSO78_frequencies,5.5865
FAM027193.fasta,DSO78_frequencies,6.6309
FAM027159.fasta,DSO78_frequencies,6.5846
FAM027198.fasta,DSO78_frequencies,7.0506
FAM027203.fasta,DSO78_frequencies,7.4347
FAM027140.fasta,DSO78_frequencies,6.6532
FAM027215.fasta,DSO78_frequencies,6.5447
FAM027219.fasta,DSO78_frequencies,6.2829
FAM027212.fasta,DSO78_frequencies,6.9873
FAM027178.fasta,DSO78_frequencies,6.3788
FAM027216.fasta,DSO78_frequencies,6.4410
FAM027220.fasta,DSO78_frequencies,6.9550
FAM027231.fasta,DSO78_frequencies,6.6337
FAM027236.fasta,DSO78_frequencies,6.5747
FAM027223.fasta,DSO78_frequencies,6.6430
FAM027244.fasta,DSO78_frequencies,6.0563
FAM027247.fasta,DSO78_frequencies,6.8364
FAM027261.fasta,DSO78_frequencies,7.0858
FAM027234.fasta,DSO78_frequencies,6.5897
FAM027267.fasta,DSO78_frequencies,6.8910
FAM027256.fasta,DSO78_frequencies,5.1575
FAM027222.fasta,DSO78_frequencies,6.8984
FAM027269.fasta,DSO78_frequencies,6.0283
FAM027284.fasta,DSO78_frequencies,7.1161
FAM027271.fasta,DSO78_frequencies,5.1133
FAM027290.fasta,DSO78_frequencies,6.5377
FAM027288.fasta,DSO78_frequencies,5.7381
FAM027300.fasta,DSO78_frequencies,6.9956
FAM027298.fasta,DSO78_frequencies,5.9965
FAM027292.fasta,DSO78_frequencies,5.8881
FAM027263.fasta,DSO78_frequencies,6.5428
FAM027323.fasta,DSO78_frequencies,6.6825
FAM027306.fasta,DSO78_frequencies,6.4306
FAM027320.fasta,DSO78_frequencies,6.5183
FAM027326.fasta,DSO78_frequencies,6.4485
FAM027302.fasta,DSO78_frequencies,6.2050
FAM027330.fasta,DSO78_frequencies,6.5163
FAM027322.fasta,DSO78_frequencies,6.4755
FAM027347.fasta,DSO78_frequencies,6.4947
FAM027338.fasta,DSO78_frequencies,5.3404
FAM027337.fasta,DSO78_frequencies,6.8416
FAM027324.fasta,DSO78_frequencies,6.5549
FAM027364.fasta,DSO78_frequencies,5.9430
FAM027386.fasta,DSO78_frequencies,6.6565
FAM027375.fasta,DSO78_frequencies,6.8734
FAM027393.fasta,DSO78_frequencies,4.7235
FAM027399.fasta,DSO78_frequencies,6.2621
FAM027404.fasta,DSO78_frequencies,4.3288
FAM027335.fasta,DSO78_frequencies,5.9396
